"","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","count.services","count.kernel","count.sessions","apdex_s","apdex_t","apdex_f","apdex_score","db_throughput","db_duration","external_throughput","external_duration","length","error_rate","bg_rate","count.200","count.503","count.Other","count.Web","queue_duration"
"37","Browser-Monitoring-Service-Production",2017-08-31 06:00:00,2017-08-31 06:10:00,181150896,0.00142246927046645,4294.9632,32376.600576,56.8163795471191,27.1218265805926,1.0545163835798,0,4.18984735525945e-05,2.35656437703541,0,0.109662991549288,5221906.71428571,0,0,0,0,0,157027378,19266423,4857095,0.920000016689301,29989,0.00873605239715832,4277517,0.0178101873483389,0,0.00304111109668483,99.9999459014545,98,0,181150798,98,0
"38","Browser-Monitoring-Service-Production",2017-08-31 06:10:00,2017-08-31 06:20:00,182043155,0.00138718440427379,4294.9632,32356.42368,56.814395904541,27.4844214575631,1.05530502966472,0,4.19093529282171e-05,2.41843363216945,0,0.109363291412592,5337991.61785714,0,0,0,0,0,157891230,19256206,4895719,0.920000016689301,32380,0.00823985498381118,4275833,0.0154153693402987,0,0.00242085454957095,100,0,0,182043155,0,0
"39","Browser-Monitoring-Service-Production",2017-08-31 06:20:00,2017-08-31 06:30:00,185911447,0.00130366779705278,4294.9632,32414.906368,56.8121910095215,28.1920897620065,1.07474858420236,0,4.18914410797048e-05,2.65837501628058,0,0.111611557858331,5201364.225,0,0,0,0,0,161317334,19659071,4935042,0.920000016689301,24390,0.00818040119572077,4385972,0.0114742245925796,0,0.00280187158136637,99.9999343773598,122,0,185911325,122,0
"40","Browser-Monitoring-Service-Production",2017-08-31 06:30:00,2017-08-31 06:40:00,189858507,0.00129159730680647,4294.9632,32414.363648,56.8101425170898,29.1438085011074,1.08943772741726,0,4.4890686175287e-05,2.57611905676978,0,0.109008919979845,5311462.08571429,0,0,0,0,0,164827065,20068113,4963329,0.920000016689301,30502,0.0116325937502122,4392841,0.0114692526472674,0,0.00182504332028693,100,0,0,189858507,0,0
"41","Browser-Monitoring-Service-Production",2017-08-31 06:40:00,2017-08-31 06:50:00,190353423,0.00133370830584527,4294.9632,32396.662784,56.8085670471191,29.6114394324166,1.08320758172444,0,4.73372721379357e-05,2.52361688443593,6.47249180474319e-06,0.110354231404407,5268664.41428571,0,0,0,0,0,165302936,20119570,4930917,0.920000016689301,25551,0.011436908198993,4358761,0.0122626468575053,0,0.00215861629133929,100,0,0,190353423,0,0
"42","Browser-Monitoring-Service-Production",2017-08-31 06:50:00,2017-08-31 07:00:00,194931637,0.001329232232212,4294.9632,32366.913536,56.806282043457,29.958087512425,1.10414406231471,0,5.12939986947458e-05,2.80822415862765,0,0.111358779349497,5401522.62142857,0,0,0,0,0,169382324,20530403,5018910,0.920000016689301,32631,0.0105559786602,4407176,0.0129288298415217,0,0.00235210665162577,100,0,0,194931637,0,0
"43","Browser-Monitoring-Service-Production",2017-08-31 07:00:00,2017-08-31 07:10:00,197260173,0.001393485231259,4294.9632,32346.748928,56.8042640686035,31.6218378884452,1.11685955524445,0,4.52995547155816e-05,3.23783407041005,0,0.110306134181363,5691353.85357143,0,0,0,0,0,171464549,20735074,5060550,0.920000016689301,24353,0.00568447840341718,4338217,0.0155230822557018,0,0.00396582841889731,100,0,0,197260173,0,0
"44","Browser-Monitoring-Service-Production",2017-08-31 07:10:00,2017-08-31 07:20:00,195026063,0.00137754296645871,4294.9632,32404.783104,56.8016128540039,30.991124698094,1.10876957859312,0,5.0950790214951e-05,2.92266229220799,1.11339520247254e-05,0.109888249209949,5576182.17857143,0,0,0,0,0,169418410,20556908,5050745,0.920000016689301,28488,0.0109194716978027,4407001,0.0157086895919532,0,0.00172489766149871,100,0,0,195026063,0,0
"45","Browser-Monitoring-Service-Production",2017-08-31 07:20:00,2017-08-31 07:30:00,196308966,0.00131864242436715,4294.9632,32392.74496,56.7990875244141,31.0164567402431,1.10761625000409,0,4.17227082445087e-05,2.94377113240106,0,0.110571206680366,5568871.53571429,0,0,0,0,0,170648600,20608416,5051950,0.920000016689301,20941,0.00632387446353749,4441364,0.0122332033714123,0,0.00199124883577656,100,0,0,196308966,0,0
"46","Browser-Monitoring-Service-Production",2017-08-31 07:30:00,2017-08-31 07:40:00,197557375,0.00133718055057432,4294.9632,32381.210624,56.7963676452637,31.9756972449166,1.11582168085235,0,4.49086086778802e-05,3.42135391065053,0,0.111312993402992,5519143.10714286,0,0,0,0,0,171495637,20966299,5095439,0.920000016689301,26171,0.0122167881620526,4469530,0.0137949243234887,0,0.0029226952423315,99.9999584930707,82,0,197557293,82,0
