"","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","count.services","count.sessions","count.kernel","count.system","apdex_s","apdex_t","apdex_f","apdex_score","db_throughput","db_duration","external_throughput","external_duration","length","error_rate","bg_rate","count.Other","queue_duration"
"271","BST-Cassandra",2017-09-01 21:00:00,2017-09-01 21:10:00,2574649,0.000198807177969502,0,59510.419456,68.0922546386719,6.61034712791443,1.45833138227463,0,0.122166900336742,2.0375833272934,0.668747127056122,4.72972702980042,848114.307692308,0,0,0,0,0,0,2231500,336924,6225,0.930000007152557,0,0,0,0,0,0,100,2574649,0
"272","BST-Cassandra",2017-09-01 21:10:00,2017-09-01 21:20:00,2582050,0.000196021707259736,0,59507.843072,68.1147155761719,6.3626127243042,1.43734273910522,0,0.124449661374092,1.87584998607635,0.658287912607193,4.2150824546814,842995.850961538,0,0,0,0,0,0,2247196,329930,4924,0.930000007152557,0,0,0,0,0,0,100,2582050,0
"273","BST-Cassandra",2017-09-01 21:20:00,2017-09-01 21:30:00,2552353,0.000195798995652247,0,59529.89184,68.1115417480469,6.36534533500671,1.44525624513626,0,0.104908371716738,1.71398334503174,0.490605267882347,4.00329432487488,834105.276442308,0,0,0,0,0,0,2207096,339723,5534,0.930000007152557,0,0,0,0,0,0,100,2552353,0
"274","BST-Cassandra",2017-09-01 21:30:00,2017-09-01 21:40:00,2523614,0.000205472348323872,0,59669.68832,68.1865539550781,6.67666668891907,1.47764427661896,0,0.142378062009811,1.7433000087738,0.777395838499069,5.04720511436462,842412.59375,0,0,0,0,0,0,2178387,338861,6366,0.930000007152557,0,0,0,0,0,0,100,2523614,0
"275","BST-Cassandra",2017-09-01 21:40:00,2017-09-01 21:50:00,2537118,0.000198616537663601,0,59675.058176,68.1943283081055,6.40943655967712,1.41786552667618,0,0.11770756021142,1.6834499835968,0.606458115577698,4.02611756324768,829088.658653846,0,0,0,0,0,0,2205690,325478,5950,0.930000007152557,0,0,0,0,0,0,100,2537118,0
"276","BST-Cassandra",2017-09-01 21:50:00,2017-09-01 22:00:00,2553614,0.000196285135708451,0,59651.702784,68.1597518920898,6.62235636711121,1.46359616518021,0,0.115863785892725,1.84539999961853,0.611507594585419,4.72352623939514,830067.588942308,0,0,0,0,0,0,2239998,307526,6090,0.939999997615814,0,0,0,0,0,0,100,2553614,0
"277","BST-Cassandra",2017-09-01 22:00:00,2017-09-01 22:10:00,2565161,0.000193965368803752,0,59628.376064,68.1455383300781,6.61676020622253,1.44425568580627,0,0.121277216821909,1.78844997882843,0.664873477816582,4.03343501091003,842602.985576923,0,0,0,0,0,0,2268575,291693,4893,0.939999997615814,0,0,0,0,0,0,100,2565161,0
"278","BST-Cassandra",2017-09-01 22:10:00,2017-09-01 22:20:00,2546517,0.000196243828628279,0,59624.747008,68.1432647705078,6.97706799507141,1.39949207305908,0,0.130265674740076,1.82556663751602,0.785639145970345,4.22668862342834,837930.074519231,0,0,0,0,0,0,2241965,299737,4815,0.939999997615814,0,0,0,0,0,0,100,2546517,0
"279","BST-Cassandra",2017-09-01 22:20:00,2017-09-01 22:30:00,2527515,0.000207572541998366,0,59608.563712,68.1195297241211,6.37563042640686,1.42628306150436,0,0.0956118375062942,1.82761667966843,0.492776474356651,3.7395215511322,829883.149038462,0,0,0,0,0,0,2141932,380250,5333,0.920000016689301,0,0,0,0,0,0,100,2527515,0
"280","BST-Cassandra",2017-09-01 22:30:00,2017-09-01 22:40:00,2526494,0.000202032621833656,0,59582.189568,68.1142425537109,6.49041838645935,1.45249614715576,0,0.120810040086508,1.69208705425262,0.636091461777687,4.02637310028076,824523.774038462,0,0,0,0,0,0,2186360,333636,6498,0.930000007152557,0,0,0,0,0,0,100,2526494,0
"281","BST-Cassandra",2017-09-01 22:40:00,2017-09-01 22:50:00,2551250,0.000200025904056835,0,59575.1936,68.1455078125,6.65872583389282,1.43753253221512,0,0.121936535835266,2.01291666030884,0.681524127721786,4.04246640205383,825220.713942308,0,0,0,0,0,0,2215093,329897,6260,0.930000007152557,0,0,0,0,0,0,100,2551250,0
"282","BST-Cassandra",2017-09-01 22:50:00,2017-09-01 23:00:00,2541521,0.000199687811783574,0,59568.35328,68.1638107299805,6.45615749359131,1.45654616355896,0,0.111291136592627,1.76971271038055,0.570293694734573,4.71926927566528,842303.980769231,0,0,0,0,0,0,2181201,354490,5830,0.930000007152557,0,0,0,0,0,0,100,2541521,0
"283","BST-Cassandra",2017-09-01 23:00:00,2017-09-01 23:10:00,2504146,0.0001937183218766,0,59515.375616,68.1868133544922,6.55025653839111,1.46909673213959,0,0.13511308953166,1.60313334465027,0.729989832639694,4.44815258979797,834084.711538462,0,0,0,0,0,0,2168893,329209,6044,0.930000007152557,0,0,0,0,0,0,100,2504146,0
"284","BST-Cassandra",2017-09-01 23:10:00,2017-09-01 23:20:00,2523921,0.000199226044114693,0,59519.787008,68.1636352539062,6.32586059570312,1.42192829847336,0,0.111352419108152,2.10718330144882,0.639003893733025,3.51530275344849,831553.752403846,0,0,0,0,0,0,2184969,333085,5867,0.930000007152557,0,0,0,0,0,0,100,2523921,0
"285","BST-Cassandra",2017-09-01 23:20:00,2017-09-01 23:30:00,2493171,0.000199212388723036,0,59518.390272,68.1217803955078,6.59761219024658,1.44505941867828,0,0.116967861354351,1.81403334140778,0.680907362699509,4.84424767494202,819181.889423077,0,0,0,0,0,0,2168694,318627,5850,0.930000007152557,0,0,0,0,0,0,100,2493171,0
"286","BST-Cassandra",2017-09-01 23:30:00,2017-09-01 23:40:00,2510021,0.000191894262426888,0,59475.443712,68.1199798583984,6.64147143363953,1.44035866260529,0,0.108338671177626,1.81461664438248,0.58687162399292,4.41706194877625,825247.213942308,0,0,0,0,0,0,2209298,295525,5198,0.939999997615814,0,0,0,0,0,0,100,2510021,0
"287","BST-Cassandra",2017-09-01 23:40:00,2017-09-01 23:50:00,2494273,0.000204052049340229,0,59453.775872,68.0844802856445,7.19411001205444,1.47733857631683,0,0.162489395588636,2.02540001869202,1.06193683743477,4.70576725006103,821442.747596154,0,0,0,0,0,0,2170075,317912,6286,0.930000007152557,0,0,0,0,0,0,100,2494273,0
"288","BST-Cassandra",2017-09-01 23:50:00,2017-09-02 00:00:00,2506134,0.000209201653118309,0,59506.569216,68.1044006347656,6.38171806335449,1.43877325057983,0,0.100431399047375,1.72024998664856,0.561951100826263,4.25662441253662,827806.223557692,0,0,0,0,0,0,2148631,351037,6466,0.930000007152557,0,0,0,0,0,0,100,2506134,0
"289","BST-Cassandra",2017-09-02 00:00:00,2017-09-02 00:10:00,2486618,0.000206670267463277,0,59685.113856,68.1831512451172,6.29444255828857,1.41497882604599,0,0.0994444169104099,1.50796666145325,0.425815215706825,4.02213854789734,822322.081730769,0,0,0,0,0,0,2134567,345999,6052,0.930000007152557,0,0,0,0,0,0,100,2486618,0
"290","BST-Cassandra",2017-09-02 00:10:00,2017-09-02 00:20:00,2433951,0.000202364530250609,0,59654.033408,68.1545104980469,6.38652663230896,1.45846436023712,0,0.148223538696766,1.83816667795181,0.727069640159607,3.97637114524841,819262.557692308,0,0,0,0,0,0,2098562,329792,5597,0.930000007152557,0,0,0,0,0,0,100,2433951,0
"291","BST-Cassandra",2017-09-02 00:20:00,2017-09-02 00:30:00,2440475,0.000204330439332917,0,59655.14752,68.1257553100586,6.55529222488403,1.42566124200821,0,0.119767267256975,1.9070333480835,0.609231561422348,4.45195908546448,806078.6875,0,0,0,0,0,0,2091277,342330,6868,0.930000007152557,0,0,0,0,0,0,100,2440475,0
"292","BST-Cassandra",2017-09-02 00:30:00,2017-09-02 00:40:00,2457953,0.00020562705835791,0,59660.550144,68.1625366210938,6.03974232673645,1.37354030609131,0,0.0782039534300566,1.41817355155945,0.331570106744766,3.13029870986938,804091.199519231,0,0,0,0,0,0,2109115,342367,6471,0.930000007152557,0,0,0,0,0,0,100,2457953,0
"293","BST-Cassandra",2017-09-02 00:40:00,2017-09-02 00:50:00,2468926,0.000195513245212696,0,59607.330816,68.1347579956055,6.88239731788635,1.48865839242935,0,0.159165419638157,2.09324998855591,0.89076392352581,4.67610058784485,813504.689903846,0,0,0,0,0,0,2155636,307393,5897,0.939999997615814,0,0,0,0,0,0,100,2468926,0
"294","BST-Cassandra",2017-09-02 00:50:00,2017-09-02 01:00:00,2448920,0.00019960111717941,0,59602.522112,68.1022567749023,6.38221616744995,1.3848438501358,0,0.100075528025627,1.67251670360565,0.564988908171654,4.08138880729675,808141.610576923,0,0,0,0,0,0,2122409,320248,6263,0.930000007152557,0,0,0,0,0,0,100,2448920,0
"295","BST-Cassandra",2017-09-02 01:00:00,2017-09-02 01:10:00,2468005,0.000199231096557341,0,59594.878976,68.0887756347656,6.63463516235352,1.44044734239578,0,0.111553762108088,1.90069999694824,0.608171701431274,4.91888399124146,818295.841346154,0,0,1,0,0,0,2163759,298286,5960,0.939999997615814,0,0,0,0,0,0,100,2468005,0
"296","BST-Cassandra",2017-09-02 01:10:00,2017-09-02 01:20:00,2471705,0.000194603270851902,0,59557.773312,68.1455688476562,6.91893005371094,1.4552019238472,0,0.151209378242493,2.03078331947327,0.915257534384727,4.38343238830566,819555.850961538,0,0,0,0,0,0,2151226,315624,4855,0.930000007152557,0,0,0,0,0,0,100,2471705,0
"297","BST-Cassandra",2017-09-02 01:20:00,2017-09-02 01:30:00,2457394,0.000202128786518157,0,59542.69184,68.1457366943359,6.34108963012695,1.42928042411804,0,0.118969921767712,1.69903337955475,0.542898643016815,4.76986074447632,816105.086538462,0,0,0,0,0,0,2108461,343372,5561,0.930000007152557,0,0,0,0,0,0,100,2457394,0
"298","BST-Cassandra",2017-09-02 01:30:00,2017-09-02 01:40:00,2431272,0.000202103200549342,0,59539.595264,68.1999740600586,6.18019680976868,1.39480924606323,0,0.0908802054822445,2.30876514911652,0.447898700833321,3.87811136245728,803437.887019231,0,0,0,0,0,0,2094867,330512,5893,0.930000007152557,0,0,0,0,0,0,100,2431272,0
"299","BST-Cassandra",2017-09-02 01:40:00,2017-09-02 01:50:00,2420159,0.000207778265290008,0,59519.36512,68.1905899047852,6.91783113479614,1.47894877195358,0,0.153710269927979,1.87935183048248,0.760289055109024,4.2177020072937,802002.824519231,0,0,0,0,0,0,2081584,332618,5957,0.930000007152557,0,0,0,0,0,0,100,2420159,0
"300","BST-Cassandra",2017-09-02 01:50:00,2017-09-02 02:00:00,2462572,0.000197985484008183,0,59483.5456,68.1671829223633,6.21381688117981,1.40448398590088,0,0.0984491467475891,1.91926662921906,0.621351775527,4.09591264724731,817453.069711538,0,0,0,0,0,0,2119754,337664,5154,0.930000007152557,0,0,0,0,0,0,100,2462572,0
