"","X1","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","event_count.kernel","event_count.sessions","event_count.services","apdex_s","apdex_t","apdex_f","apdex_score","cpm.db","duration.db","cpm.external","duration.external","length","error_pct","bg_pct","cpm.Other","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.BatchStatement/execute.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.SelectStatement/execute.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UpdateStatement/execute.x","cpm.OtherTransaction/NettyDispatcher/NettyDispatcher.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UseStatement/execute.x","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.BatchStatement/execute.y","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.SelectStatement/execute.y","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UpdateStatement/execute.y","cpm.OtherTransaction/NettyDispatcher/NettyDispatcher.y","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.BatchStatement/execute","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.SelectStatement/execute","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UpdateStatement/execute","duration.OtherTransaction/NettyDispatcher/NettyDispatcher","cpm.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UseStatement/execute.y","duration.OtherTransaction/Custom/org.apache.cassandra.cql3.statements.UseStatement/execute","queue_duration","deploys","stl_rpm","stl_duration","stl_apdex_score","stl_error_pct"
"1785",1785,"BST-Cassandra",2017-10-10 02:20:00,2017-10-10 02:30:00,3537516,0.000193517438029114,0,59681.480704,67.0468063354492,7.56378812789917,1.95203051567078,0,0.159866263717413,2.3765499830246,0.693326890468597,5.93560891151428,1126887.46153846,0,0,0,0,0,3497814,33629,6073,0.990000009536743,0,0,0,0,0,0,100,353751.6,17.5,346.5,155439.5,197948.1,0,17.5,346.5,155439.5,197948.1,0.00306885682285714,0.00226278153679654,0.000417543303326374,1.37239116536102e-05,0,0,0,0,-24460.2474604845,1.89550089374144e-06,0,0
"1786",1786,"BST-Cassandra",2017-10-10 02:30:00,2017-10-10 02:40:00,3604819,0.000189720985955744,0,59685.277696,67.0077819824219,7.75810995101929,1.92798194885254,0,0.145051614195108,1.99766666889191,0.652328407764435,5.24926252365112,1132759.90384615,0,0,0,0,0,3564135,34838,5846,0.990000009536743,0,0,0,0,0,0,100,360481.9,40.1,401.1,156592.7,203448,0,40.1,401.1,156592.7,203448,0.0307773276084788,0.00218317091049614,0.000405772044126578,1.34688019720027e-05,0,0,0,0,11446.58021357,-5.02765896394589e-06,0,0
"1787",1787,"BST-Cassandra",2017-10-10 02:40:00,2017-10-10 02:50:00,3600980,0.000188446287329005,0,59710.787584,67.0918197631836,7.69918894767761,1.93905079364777,0,0.161213554441929,2.1456333398819,0.800131177902222,5.56101593971252,1132332.65144231,0,0,0,0,0,3558102,36527,6351,0.990000009536743,0,0,0,0,0,0,100,360098,23.1,480,155846.8,203748.1,0,23.1,480,155846.8,203748.1,0.0315899747445887,0.00207258403791667,0.000404685041760883,1.50464895304545e-05,0,0,0,0,7851.49351912551,-6.14104101003788e-06,0,0
"1788",1788,"BST-Cassandra",2017-10-10 02:50:00,2017-10-10 03:00:00,3558945,0.000197207998042678,0,59698.163712,67.1402893066406,7.99095888137817,1.95786091089249,0,0.161627987027168,2.25093486309052,0.771738675236702,6.20802745819092,1130127.01201923,0,0,0,0,0,3517884,33791,7270,0.990000009536743,0,0,0,0,0,0,100,355894.5,9,463.3,155664.7,199757.5,0,9,463.3,155664.7,199757.5,0.0578171069888889,0.00220572783768616,0.000423477292274999,1.36290678973255e-05,0,0,0,0,-56429.0083304155,-2.87195376662023e-06,-1.11022302462516e-16,0
"1789",1789,"BST-Cassandra",2017-10-10 03:00:00,2017-10-10 03:10:00,3649132,0.000201915025822579,0,59694.968832,67.0813674926758,8.30473394393921,2.00384612083435,0,0.168418379127979,2.7578962802887,0.793093210458755,6.39939842224121,1151743.25,0,0,0,0,0,3605044,35955,8133,0.990000009536743,0,0,0,0,0,0,100,364913.2,35.8,436.2,159770.7,204670.5,0,35.8,436.2,159770.7,204670.5,0.108559264441341,0.00235689906258597,0.00041238231629141,1.40730873350092e-05,0,0,0,0,-33611.2474489305,1.99025768177349e-06,-1.11022302462516e-16,0
"1790",1790,"BST-Cassandra",2017-10-10 03:10:00,2017-10-10 03:20:00,3584367,0.000202273320060976,0,59656.036352,67.0602493286133,7.71618633270264,1.96229619979858,0,0.164311003684998,2.27573337554932,0.777108335494995,5.93820056915283,1161005.93990385,0,0,0,0,0,3539705,36778,7884,0.990000009536743,0,0,0,0,0,0,100,358436.7,27.2,441.6,158918.3,199049.6,0,27.2,441.6,158918.3,199049.6,0.0721875759595588,0.00191151261820652,0.000420901952568081,1.40946403991769e-05,0,0,0,0,-129306.340952511,4.39033092051696e-07,-1.11022302462516e-16,0
"1791",1791,"BST-Cassandra",2017-10-10 03:20:00,2017-10-10 03:30:00,3719741,0.000194930744871753,0,59614.39232,67.0171737670898,7.80918436050415,1.96523246765137,0,0.163240930438042,2.09871668815613,0.779730522632599,6.09621677398682,1161130.90865385,0,0,0,0,0,3675392,36799,7550,0.990000009536743,0,0,0,0,0,0,100,371974.1,5,429.3,163686.3,207853.5,0,5,429.3,163686.3,207853.5,0.22492775,0.00209317681062194,0.000413350717556082,1.35965921771825e-05,0,0,0,0,-9016.16192243202,-4.25230550633551e-06,0,0
"1792",1792,"BST-Cassandra",2017-10-10 03:30:00,2017-10-10 03:40:00,3644090,0.000198072878688781,0,59614.928896,67.0229263305664,8.43041744232178,2.0553115606308,0,0.32131924778223,2.50856668949127,1.34568176269531,7.84255909919739,1171284.03846154,0,0,0,0,0,3602045,33997,8048,0.990000009536743,0,0,0,0,0,0,100,364409,17.9,436.2,160421.2,203533.7,0,17.9,436.2,160421.2,203533.7,0.0401238473184358,0.00276089156441999,0.000419191779004271,1.47875937237912e-05,0,0,0,0,-95161.0784511706,7.0524468147142e-06,0,0
"1793",1793,"BST-Cassandra",2017-10-10 03:40:00,2017-10-10 03:50:00,3798898,0.000200766564373668,0,59601.842176,67.1056213378906,9.88630313873291,2.00160840749741,0,0.261951550841331,3.43325006961823,1.10523785948753,6.99476804733276,1185558.12980769,0,0,0,0,0,3748903,42294,7701,0.990000009536743,0,0,0,0,0,0,100,379889.8,24.1,499.5,169393.8,209972.4,0,24.1,499.5,169393.8,209972.4,0.0954731238340249,0.0018972696002002,0.000414661928433626,1.32370814649925e-05,0,0,0,0,-33622.3748085713,4.18163119473002e-06,0,0
"1794",1794,"BST-Cassandra",2017-10-10 03:50:00,2017-10-10 04:00:00,3776626,0.000202794249544964,0,59559.727104,67.1075973510742,8.50494623184204,2.07106823921204,0,0.207329745590687,2.97633328437805,0.899425429105759,6.95536727905273,1207102.33653846,0,0,0,0,0,3729993,38410,8223,0.990000009536743,0,0,0,0,0,0,100,377662.6,37.8,360.1,165671.1,211593.6,0,37.8,360.1,165671.1,211593.6,0.0423360076984127,0.00196994672452097,0.000430387706874645,1.40614830377667e-05,0,0,0,0,-69610.1104746289,-1.77309441342217e-06,0,0
"1795",1795,"BST-Cassandra",2017-10-10 04:00:00,2017-10-10 04:10:00,3942817,0.000204530541194278,0,59717.517312,67.0668792724609,7.89723434448242,2.02234399318695,0,0.160065819323063,2.58651666641235,0.788015848398209,5.78390703201294,1205944.02884615,0,0,0,0,0,3891065,43370,8382,0.990000009536743,0,0,0,0,0,0,100,394281.7,38.4,343.2,177117.6,216782.5,0,38.4,343.2,177117.6,216782.5,0.0833387924557292,0.00232080582925408,0.000415836787366699,1.38107343673959e-05,0,0,0,0,-11720.1291771703,1.59107123675795e-06,-1.11022302462516e-16,0
"1796",1796,"BST-Cassandra",2017-10-10 04:10:00,2017-10-10 04:20:00,4087442,0.000202030291867628,0,59660.218368,67.0343780517578,8.08644533157349,2.07152969837189,0,0.177399103343487,2.18059997558594,0.744604969024658,6.14788045883179,1250049.28846154,0,0,0,0,0,4031439,48346,7657,0.990000009536743,0,0,0,0,0,0,100,408744.2,41,394.6,181776.9,226531.7,0,41,394.6,181776.9,226531.7,0.0798168803439024,0.00194623198302078,0.000415012154530636,1.36784912561906e-05,0,0,0,0,61284.0241691186,-9.32762904387379e-07,0,0
"1797",1797,"BST-Cassandra",2017-10-10 04:20:00,2017-10-10 04:30:00,3903253,0.0001911570466557,0,59719.651328,67.0363464355469,8.5357593536377,2.07764408588409,0,0.216249094903469,3.28236665725708,0.868518188595772,7.07956256866455,1255322.11538462,0,0,0,0,0,3854469,40965,7819,0.990000009536743,0,0,0,0,0,0,100,390325.3,4.8,448.8,171020.5,218851.2,0,4.8,448.8,171020.5,218851.2,0.003550127125,0.00233985418627451,0.00041101055975921,1.48732699601373e-05,0,0,0,0,-94056.7489794213,-4.48419418222845e-06,0,0
"1798",1798,"BST-Cassandra",2017-10-10 04:30:00,2017-10-10 04:40:00,3990130,0.000196783587142524,0,59697.156096,67.1230163574219,8.82739934921265,2.10356035232544,0,0.20191961824894,2.78970003128052,0.993979465961456,7.28059129714966,1261064.48076923,0,0,0,0,0,3941629,39636,8865,0.990000009536743,0,0,0,0,0,0,100,399013,20,393.6,175282.8,223316.6,0,20,393.6,175282.8,223316.6,0.05973507601,0.00201774720706301,0.000419393626431686,1.35136997988506e-05,0,0,0,0,-61712.4227239527,3.56502528349521e-07,1.11022302462516e-16,0
"1799",1799,"BST-Cassandra",2017-10-10 04:40:00,2017-10-10 04:50:00,4029677,0.000199544398979869,0,59693.412352,67.1031646728516,8.3370945930481,2.11226160526276,0,0.188799321651459,3.24163339138031,0.807271575927734,6.47195472717285,1265752.95673077,0,0,0,0,0,3982360,38463,8854,0.990000009536743,0,0,0,0,0,0,100,402967.7,20,384.8,178789.6,223773.3,0,20,384.8,178789.6,223773.3,0.001402100865,0.00241273851039501,0.000425467811462747,1.51236268330493e-05,0,0,0,0,-72711.6828245721,2.15569760537594e-06,1.11022302462516e-16,0
"1800",1800,"BST-Cassandra",2017-10-10 04:50:00,2017-10-10 05:00:00,4148669,0.000208606765253386,0,59656.843264,67.0627899169922,8.87862138748169,2.12480325698853,0,0.190106475353241,2.77183337211609,0.793787235021591,6.86869859695435,1285907.45192308,0,0,0,0,0,4096587,41605,10477,0.990000009536743,0,0,0,0,0,0,100,414866.9,36.4,506.6,183930.6,230393.3,0,36.4,506.6,183930.6,230393.3,0.107042405895604,0.00187477622009475,0.000426152578582356,1.43903374872446e-05,0,0,0,0,-19809.0130374436,7.13311165587507e-06,1.11022302462516e-16,0
"1801",1801,"BST-Cassandra",2017-10-10 05:00:00,2017-10-10 05:10:00,4328464,0.000202429987158955,0,59628.630016,67.0089569091797,8.28443775177002,2.14176027774811,0,0.166575060784817,2.43844993114471,0.724709922075272,6.34304466247559,1333772.77884615,0,0,0,0,0,4275388,44555,8521,0.990000009536743,0,0,0,0,0,0,100,432846.4,37.5,438.3,190884.4,241486.2,0,37.5,438.3,190884.4,241486.2,0.0769761658,0.00165747115423226,0.000423481445251157,1.31353832289381e-05,0,0,0,0,88490.9692524197,1.06732378176531e-06,1.11022302462516e-16,0
"1802",1802,"BST-Cassandra",2017-10-10 05:10:00,2017-10-10 05:20:00,4416314,0.000191759730680382,0,59622.027264,67.0960693359375,8.60823841094971,2.18516380786896,0,0.18849500566721,2.54454998970032,0.774770775437355,6.52249040603638,1367405.34615385,0,0,0,0,0,4362809,44901,8604,0.990000009536743,0,0,0,0,0,0,100,441631.4,16.5,409,193903.3,247302.6,0,16.5,409,193903.3,247302.6,0.0405475557090909,0.00223806487383863,0.000409986824046832,1.45769473600358e-05,0,0,0,0,106195.596989034,-1.43466066758342e-05,0,0
"1803",1803,"BST-Cassandra",2017-10-10 05:20:00,2017-10-10 05:30:00,4323569,0.000200015393951849,0,59595.452416,67.093376159668,9.72188558578491,2.2255820274353,0,0.234753718972206,2.95476667881012,0.991785949468613,7.50730347633362,1382314.36057692,0,0,0,0,0,4271400,42233,9936,0.990000009536743,0,0,0,0,0,0,100,432356.9,16.2,500.2,192665.9,239174.6,0,16.2,500.2,192665.9,239174.6,0.0463957646419753,0.00186910378348661,0.00042220045224609,1.4415696604907e-05,0,0,0,0,-60427.1221884182,-1.40697492781368e-07,0,0
"1804",1804,"BST-Cassandra",2017-10-10 05:30:00,2017-10-10 05:40:00,4475027,0.000191655810606729,0,59723.22304,67.0582733154297,9.1870265007019,2.24315431118011,0,0.248101025819778,3.30941665172577,1.00320156812668,8.2338921546936,1372758.95673077,0,0,0,0,0,4421414,43599,10014,0.990000009536743,0,0,0,0,0,0,100,447502.7,16.3,363.2,196336.3,250786.9,0,16.3,363.2,196336.3,250786.9,0.000553598128834356,0.00207446960159692,0.000415213880768864,1.38861505509259e-05,0,0,0,0,47181.0026878724,-1.8110481599836e-06,-1.11022302462516e-16,0
"1805",1805,"BST-Cassandra",2017-10-10 05:40:00,2017-10-10 05:50:00,4522272,0.000192176966376636,0,59671.232512,67.0304565429688,9.0358416557312,2.28764431476593,0,0.215917111933231,3.1440833568573,0.897145009040832,7.70983572006226,1390732.38942308,0,0,0,0,0,4463803,48440,10029,0.990000009536743,0,0,0,0,0,0,100,452227.2,17,407.7,200261.2,251541.3,0,17,407.7,200261.2,251541.3,0.000503068752941176,0.00215635400613196,0.00041226160691437,1.37549960873224e-05,0,0,0,0,-15081.6660308605,-5.33755190216186e-06,0,0
"1806",1806,"BST-Cassandra",2017-10-10 05:50:00,2017-10-10 06:00:00,4571463,0.000212466464936061,0,59739.254784,67.0230407714844,8.64441041946411,2.25652234554291,0,0.186242640018463,2.61731667518616,0.740458583831787,6.88544931411743,1418151.81730769,0,0,0,0,0,4509929,50165,11369,0.990000009536743,0,0,0,0,0,0,100,457146.3,34.6,437.9,203341.3,253332.5,0,34.6,437.9,203341.3,253332.5,0.107763769008671,0.00209708668211921,0.000437917123371396,1.35579939218221e-05,0,0,0,0,31187.9129103329,4.27130435702044e-06,0,0
"1807",1807,"BST-Cassandra",2017-10-10 06:00:00,2017-10-10 06:10:00,4630475,0.000209167346083069,0,59677.827072,67.1151809692383,8.64837474822998,2.26640059947968,0,0.194055750966072,2.69798338413239,0.723825210332871,7.00154962539673,1422444.70192308,0,0,0,0,0,4568925,49118,12432,0.990000009536743,0,0,0,0,0,0,100,463047.5,52.6,541.3,206496.1,255957.5,0,52.6,541.3,206496.1,255957.5,0.0844213192376426,0.00231600150267874,0.000424912151376709,1.33518321526035e-05,0,0,0,0,13875.4197029714,5.06254526000635e-06,1.11022302462516e-16,0
"1808",1808,"BST-Cassandra",2017-10-10 06:10:00,2017-10-10 06:20:00,4764524,0.000208367005883484,0,59677.9008,67.0538024902344,8.95067920684814,2.28198475837708,0,0.203795197606087,2.65823333263397,0.817981803417206,7.17558174133301,1459051.74519231,0,0,0,0,0,4698221,54969,11334,0.990000009536743,0,0,0,0,0,0,100,476452.4,41.9,424.3,210675.8,265310.4,0,41.9,424.3,210675.8,265310.4,0.124565516365155,0.0021362485552675,0.000424908091442396,1.36949118662518e-05,0,0,0,0,66809.1026707338,2.86051167126285e-06,1.11022302462516e-16,0
"1809",1809,"BST-Cassandra",2017-10-10 06:20:00,2017-10-10 06:30:00,4801253,0.000200691672208276,0,59662.405632,67.0253219604492,9.27696170806885,2.34247798919678,0,0.232482227683067,3.09573330879211,0.920165452361107,7.77314071655273,1477167.94711538,0,0,0,0,0,4735339,55346,10568,0.990000009536743,0,0,0,0,0,0,100,480125.3,31.2,416.9,213128.8,266548.4,0,31.2,416.9,213128.8,266548.4,0.0896333963044872,0.00204208703310146,0.000418471812332261,1.32090310108783e-05,0,0,0,0,108370.549660495,-3.58011449678289e-06,0,0
"1810",1810,"BST-Cassandra",2017-10-10 06:30:00,2017-10-10 06:40:00,4779312,0.000205109503079314,0,59606.765568,67.0039596557617,9.37887516021729,2.32998254299164,0,0.233788281679153,2.81549997329712,0.933547675609589,7.88892621994019,1472199.73076923,0,0,0,0,0,4718876,48592,11844,0.990000009536743,0,0,0,0,0,0,100,477931.2,24,398.5,209291.6,268217.1,0,24,398.5,209291.6,268217.1,0.159343051658333,0.00185199246072773,0.000430207218400547,1.27777894552584e-05,0,0,0,0,61968.5686441492,3.0364237845982e-06,0,0
"1811",1811,"BST-Cassandra",2017-10-10 06:40:00,2017-10-10 06:50:00,4818254,0.000204173776333917,0,59591.184384,67.1532211303711,9.50983209609985,2.31830196380615,0,0.231589670479298,3.14821670055389,0.888093245029449,7.41839809417725,1476262.61057692,0,0,0,0,0,4751839,53346,13069,0.990000009536743,0,0,0,0,0,0,100,481825.4,17.7,452.8,214520,266834.9,0,17.7,452.8,214520,266834.9,0.00184997630508475,0.00221585255830389,0.000436531153418329,1.38488848396518e-05,0,0,0,0,71908.3986651944,-7.96221973963093e-07,0,0
"1812",1812,"BST-Cassandra",2017-10-10 06:50:00,2017-10-10 07:00:00,4795383,0.000202092119568969,0,59715.047424,67.0679016113281,10.4718269348145,2.43319578170776,0,0.360344681143761,4.60026664733887,1.28375274837017,9.09469594955444,1491321.33653846,0,0,0,0,0,4730424,52413,12546,0.990000009536743,0,0,0,0,0,0,100,479538.3,36.4,493.1,212463.3,266545.5,0,36.4,493.1,212463.3,266545.5,0.0707441106236264,0.00239560917319002,0.0004206301218008,1.42042810488266e-05,0,0,0,0,-4148.44006620999,-2.7149205219391e-06,0,0
"1813",1813,"BST-Cassandra",2017-10-10 07:00:00,2017-10-10 07:10:00,4738257,0.000203834223837162,0,59712.397312,67.0466079711914,9.90402898788452,2.38115949630737,0,0.325307664275169,3.04988329410553,1.08957411646843,8.4958568572998,1502356.375,0,0,0,0,0,4673009,52446,12802,0.990000009536743,0,0,0,0,0,0,100,473825.7,36,490.3,210648.2,262651.2,0,36,490.3,210648.2,262651.2,0.0876993910972222,0.00178574349051601,0.000423471108880589,1.27383345021839e-05,0,0,0,0,-63190.3101893859,-1.61538918139453e-06,0,0
"1814",1814,"BST-Cassandra",2017-10-10 07:10:00,2017-10-10 07:20:00,4852055,0.000232261179648623,0,59727.01184,66.9987335205078,10.0644731521606,2.35480310916901,0,0.339958177506924,3.35505003929138,1.08429818749428,8.74055185317993,1455475.50961538,0,0,0,0,0,4780050,56008,15997,0.990000009536743,0,0,0,0,0,0,100,485205.5,30.7,364.6,214966.2,269844,0,30.7,364.6,214966.2,269844,0.0783801867491857,0.0023106926503017,0.000492209276527194,1.34792463375135e-05,0,0,0,0,19425.0124139432,2.43690984466304e-05,0,0
"1815",1815,"BST-Cassandra",2017-10-10 07:20:00,2017-10-10 07:30:00,4936735,0.000203557429070226,0,59723.956224,67.169303894043,9.09530353546143,2.38242995738983,0,0.233650912344456,3.09869999885559,0.866090768575668,7.73227891921997,1541004.95673077,0,0,0,0,0,4863719,59398,13618,0.990000009536743,0,0,0,0,0,0,100,493673.5,35.6,556.5,217578.6,275502.8,0,35.6,556.5,217578.6,275502.8,0.0876218889325843,0.00234321178149146,0.000424161664312115,1.37169958454143e-05,0,0,0,0,68992.1876422474,-5.5762641039403e-08,1.11022302462516e-16,0
"1816",1816,"BST-Cassandra",2017-10-10 07:30:00,2017-10-10 07:40:00,4947510,0.000189779864422103,0,59702.079488,67.1095809936523,9.15771064758301,2.35341455936432,0,0.220253318548203,2.83038334846497,0.814884608983994,7.47612648010254,1520761.75,0,0,0,0,0,4880780,55620,11110,0.990000009536743,0,0,0,0,0,0,100,494751,18.2,441.9,218012.4,276278.5,0,18.2,441.9,218012.4,276278.5,0.0504287831978022,0.00212087789273591,0.000405441169485772,1.32024587121329e-05,0,0,0,0,76471.7123334799,-8.65840666429177e-06,1.11022302462516e-16,0
"1817",1817,"BST-Cassandra",2017-10-10 07:40:00,2017-10-10 07:50:00,5080683,0.000196651054189761,0,59637.219328,67.0419616699219,9.43421936035156,2.34444813728333,0,0.23949066400528,2.81233336925507,0.909561133384705,7.96324043273926,1518894.49038462,0,0,0,0,0,5015639,52548,12496,0.990000009536743,0,0,0,0,0,0,100,508068.3,25.6,490.3,219690.6,287861.8,0,25.6,490.3,219690.6,287861.8,0.16010423034375,0.0021485219759331,0.000411996829742829,1.47579409616003e-05,0,0,0,0,179006.072518745,-1.32508354052491e-06,1.11022302462516e-16,0
"1818",1818,"BST-Cassandra",2017-10-10 07:50:00,2017-10-10 08:00:00,4955405,0.000209723177597391,0,59634.999296,67.0023574829102,9.80468826293945,2.44467668533325,0,0.288008636236191,4.08156056404114,1.05905167460442,8.94142284393311,1537812.07692308,0,0,0,0,0,4886152,55525,13728,0.990000009536743,0,0,0,0,0,0,100,495540.5,44.1,528.6,217123.9,277843.9,0,44.1,528.6,217123.9,277843.9,0.13089769709297,0.00207103549810821,0.000430095493477687,1.32267779346604e-05,0,0,0,0,88016.7815277744,2.078885557107e-06,0,0
"1819",1819,"BST-Cassandra",2017-10-10 08:00:00,2017-10-10 08:10:00,4847007,0.000195322582982447,0,59615.281152,67.1136016845703,9.41547269821167,2.40789330005646,0,0.274466469883919,2.8939685344696,1.0416853249073,8.63452405929565,1516593.75,0,0,0,0,0,4787177,49689,10141,0.990000009536743,0,0,0,0,0,0,100,484700.7,23.7,537.6,212963,271176.4,0,23.7,537.6,212963,271176.4,0.140875423468354,0.00238041652250744,0.000405654783546438,1.35154592003581e-05,0,0,0,0,-34168.0797664654,-5.67804895860188e-06,0,0
"1820",1820,"BST-Cassandra",2017-10-10 08:10:00,2017-10-10 08:20:00,4832207,0.000196826376689989,0,59722.121216,67.0673522949219,9.71115942001343,2.34044880867004,0,0.273628188669682,3.41362271308899,1.06583780050278,8.48651494979858,1495687.10576923,0,0,0,0,0,4771500,49854,10853,0.990000009536743,0,0,0,0,0,0,100,483220.7,36,455.7,214755.4,267973.6,0,36,455.7,214755.4,267973.6,0.028226643625,0.00217726464230854,0.000416908954883556,1.33176980307015e-05,0,0,0,0,-48524.3655461008,-4.91915146143835e-06,0,0
"1821",1821,"BST-Cassandra",2017-10-10 08:20:00,2017-10-10 08:30:00,4925930,0.000213456884919802,0,59699.44576,67.0188827514648,10.5231701850891,2.39062595367432,0,0.325076647102833,3.31790738105774,1.13394726514816,8.94836072921753,1506830.3125,0,0,0,0,0,4855554,57026,13350,0.990000009536743,0,0,0,0,0,0,100,492593,59.8,468.7,216867.2,275197.3,0,59.8,468.7,216867.2,275197.3,0.0632694155702341,0.00208050661105185,0.000445155438451735,1.39867262934629e-05,0,0,0,0,62208.7246607272,9.74440448232262e-06,1.11022302462516e-16,0
"1822",1822,"BST-Cassandra",2017-10-10 08:30:00,2017-10-10 08:40:00,4830284,0.000196562492465453,0,59754.688512,66.9921798706055,9.30349082946777,2.36576540470123,0,0.255574372410774,2.94613327980041,0.980505329370499,8.06078453063965,1514553.82692308,0,0,0,0,0,4763751,56094,10439,0.990000009536743,0,0,0,0,0,0,100,483028.4,36,534,213581,268877.4,0,36,534,213581,268877.4,0.0701603410972222,0.00169813176104869,0.000411754951067277,1.32761525951977e-05,0,0,0,0,-6495.47383072693,-1.05036579731415e-06,1.11022302462516e-16,0
"1823",1823,"BST-Cassandra",2017-10-10 08:40:00,2017-10-10 08:50:00,4826914,0.000204316704473086,0,59698.020352,67.1448364257812,9.62745399475098,2.3703843832016,0,0.247727133333683,3.09221663475037,1.01802942752838,7.94484272003174,1482385.21634615,0,0,0,0,0,4761481,53445,11988,0.990000009536743,0,0,0,0,0,0,100,482691.4,24.1,422.8,212804.9,269439.6,0,24.1,422.8,212804.9,269439.6,0.0819336298423236,0.00230637743945128,0.000431804908300514,1.40364628454763e-05,0,0,0,0,2519.96440393198,3.82134422810562e-06,1.11022302462516e-16,0
"1824",1824,"BST-Cassandra",2017-10-10 08:50:00,2017-10-10 09:00:00,4951675,0.000196634633422832,0,59659.845632,67.1018676757812,9.15711641311646,2.3541403055191,0,0.209662108123302,2.82928335666656,0.804234629869461,7.56897888183594,1515079.00961538,0,0,0,0,0,4885719,55150,10806,0.990000009536743,0,0,0,0,0,0,100,495167.5,30.2,442.9,218877.4,275817,0,30.2,442.9,218877.4,275817,0.102111080122517,0.0017263910645744,0.000410544162500103,1.32691884474126e-05,0,0,0,0,131842.412584716,5.67359658876259e-07,1.11022302462516e-16,0
"1825",1825,"BST-Cassandra",2017-10-10 09:00:00,2017-10-10 09:10:00,4767454,0.000199534412554374,0,59651.936256,67.0402221679688,9.29106454849243,2.33540370464325,0,0.221696817874908,2.90633337497711,0.86088450551033,7.91127099990845,1506266.28365385,0,0,0,0,0,4708935,46532,11987,0.990000009536743,0,0,0,0,0,0,100,476745.4,35.4,395.2,210101.8,266213,0,35.4,395.2,210101.8,266213,0.0511638466468926,0.00171209347545547,0.00042408939622602,1.32876617828581e-05,0,0,0,0,22118.8260332486,1.97282204499866e-06,1.11022302462516e-16,0
"1826",1826,"BST-Cassandra",2017-10-10 09:10:00,2017-10-10 09:20:00,4700146,0.000189755063691,0,59615.182848,67.0068435668945,9.21206912994385,2.32897787094116,0,0.231651279330254,3.02858335971832,0.926009994745254,7.82738304138184,1458717.08173077,0,0,0,0,0,4641402,47488,11256,0.990000009536743,0,0,0,0,0,0,100,470014.6,17.8,489.3,207747.6,261759.9,0,17.8,489.3,207747.6,261759.9,0.000591531893258427,0.00220592268485592,0.000406272199162349,1.41186209140514e-05,0,0,0,0,-60323.7905666595,-1.0917366931025e-05,1.11022302462516e-16,0
"1827",1827,"BST-Cassandra",2017-10-10 09:20:00,2017-10-10 09:30:00,4834771,0.000196941692638596,0,59577.585664,67.1255874633789,9.8438591003418,2.33413259983063,0,0.262176792323589,3.1044182062149,1.05171507000923,8.40326881408691,1488635.08173077,0,0,0,0,0,4772173,51149,11449,0.990000009536743,0,0,0,0,0,0,100,483477.1,18.2,408.2,212735.4,270315.3,0,18.2,408.2,212735.4,270315.3,0.078649836478022,0.00194974069426752,0.00042028231604566,1.3245867451084e-05,0,0,0,0,71581.9884397527,-1.24457986351193e-06,1.11022302462516e-16,0
"1828",1828,"BST-Cassandra",2017-10-10 09:30:00,2017-10-10 09:40:00,4697058,0.00019606823229051,0,59748.880384,67.0809707641602,9.07404689788818,2.27189471721649,0,0.217864203453064,3.01479256153107,0.873335379362106,7.08407850265503,1472099.04326923,0,0,0,0,0,4638121,47961,10976,0.990000009536743,0,0,0,0,0,0,100,469705.8,23.9,455.2,207507.3,261719.4,0,23.9,455.2,207507.3,261719.4,0.0858097292050209,0.00252668500637083,0.000411063638080203,1.37348652545436e-05,0,0,0,0,-43688.1599130975,7.89122368720959e-07,1.11022302462516e-16,0
"1829",1829,"BST-Cassandra",2017-10-10 09:40:00,2017-10-10 09:50:00,4629246,0.000192570436046173,0,59709.939712,66.9996566772461,10.1070782661438,2.2964008808136,0,0.279295492172241,3.5839165687561,1.04133474230766,7.98464784622192,1440701.12980769,0,0,0,0,0,4574001,45651,9594,0.990000009536743,0,0,0,0,0,0,100,462924.6,17.9,443.2,204573.5,257890,0,17.9,443.2,204573.5,257890,0.00883229629608939,0.00207353877098375,0.000414175174872601,1.29482975481795e-05,0,0,0,0,-109793.805037929,8.0566178561111e-07,1.11022302462516e-16,0
