"","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","event_count.kernel","event_count.sessions","event_count.services","apdex_s","apdex_t","apdex_f","apdex_score","cpm.db","duration.db","cpm.external","duration.external","length","error_pct","bg_pct","cpm.Other","cpm.OtherTransaction/Custom/com.newrelic.analytics.messaging.AnalyticEventPartitionService/runOneIteration.x","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadAllDomainConditions.x","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadRecentDomainConditions.x","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.EventConsumerService$EventConsumerTask/processOneMessage.x","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.TransformerService$TransformerTask/processBatch.x","cpm.OtherTransaction/ProducerEventHandler/big.producer/onEvent.x","cpm.OtherTransaction/ProducerEventHandler/small.producer/onEvent.x","cpm.OtherTransaction/Custom/com.newrelic.analytics.messaging.AnalyticEventPartitionService/runOneIteration.y","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadAllDomainConditions.y","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadRecentDomainConditions.y","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.EventConsumerService$EventConsumerTask/processOneMessage.y","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.TransformerService$TransformerTask/processBatch.y","cpm.OtherTransaction/ProducerEventHandler/big.producer/onEvent.y","cpm.OtherTransaction/ProducerEventHandler/small.producer/onEvent.y","duration.OtherTransaction/Custom/com.newrelic.analytics.messaging.AnalyticEventPartitionService/runOneIteration","duration.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadAllDomainConditions","duration.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadRecentDomainConditions","duration.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.EventConsumerService$EventConsumerTask/processOneMessage","duration.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.TransformerService$TransformerTask/processBatch","duration.OtherTransaction/ProducerEventHandler/big.producer/onEvent","duration.OtherTransaction/ProducerEventHandler/small.producer/onEvent","queue_duration","deploys"
"2491","Dirac-Browser",2017-10-15 00:00:00,2017-10-15 00:10:00,3040818,0.000256708993994379,4294.9632,59542.581248,54.3964080810547,12.0732153892517,0.833113344510396,0,3.58030629286077e-05,1.19608889023463,0,0.119181274871031,2982716.87333333,0,0,0,0,0,2482306,527047,31465,0.899999976158142,0,0,44.3,0.0293600137268293,0,0,100,304081.8,18.6,0,15.8,98377.5,98108.4,0,107561.5,18.6,0,15.8,98377.5,98108.4,0,107561.5,0.00568870306989247,0,0.0725817898607595,7.61665795146248e-05,0.000247628183896588,0,0.000418555414529362,0,0
"2492","Dirac-Browser",2017-10-15 00:10:00,2017-10-15 00:20:00,3026522,0.000260619959003107,4294.9632,59534.06976,54.39453125,12.2402433077494,0.850062318642934,0,3.57961279708737e-05,1.05408889055252,0,0.118030419449011,3107901.955,0,0,0,0,0,2469168,526992,30362,0.899999976158142,0,0,48.8,0.0541528527571744,0,0.000396494722324834,100,302652.2,19.5,0,19.7,97214,97710.7,1.2,107687.1,19.5,0,19.7,97214,97710.7,1.2,107687.1,0.0518651383948718,0,0.072559083928934,7.71059940625836e-05,0.000248587665514626,0.00440964,0.000414586996218674,0,0
"2493","Dirac-Browser",2017-10-15 00:20:00,2017-10-15 00:30:00,3009662,0.000256918633163126,4294.9632,59612.041216,54.3925628662109,12.2675662994385,0.849125893910726,0,4.95040440000594e-05,1.00922271807988,0,0.118953884641329,3076010.06666667,0,0,0,0,0,2451681,527409,30572,0.899999976158142,0,0,39.4,0.0290726785150685,0,0,100,300966.2,15.9,0,14.6,96561,96988.6,0,107386.1,15.9,0,14.6,96561,96988.6,0,107386.1,0.00298675962264151,0,0.069998724390411,7.63401762574953e-05,0.000248421447797989,0,0.000417082114786737,0,0
"2494","Dirac-Browser",2017-10-15 00:30:00,2017-10-15 00:40:00,3024054,0.000257798694323911,4294.9632,59611.828224,54.3907127380371,12.304176457723,0.853931061426799,0,4.42723428326038e-05,1.07574885487556,0,0.119627385834853,3047727.47833333,0,0,0,0,0,2464468,528576,31010,0.899999976158142,0,0,36.6,0.0317689506202186,0,0,100,302405.4,18.8,0,15.5,97382.1,97169.2,0,107819.8,18.8,0,15.5,97382.1,97169.2,0,107819.8,0.00277108055319149,0,0.0736493877096774,7.69810731931228e-05,0.00025144607487249,0,0.000415848136857052,0,0
"2495","Dirac-Browser",2017-10-15 00:40:00,2017-10-15 00:50:00,3033408,0.000260010456988641,4294.9632,59577.5488,54.388916015625,12.2844341913859,0.847674163182576,0,3.8594640015314e-05,0.919533336162567,0,0.115967569251855,3005363.79833333,0,0,0,0,0,2469596,531628,32184,0.899999976158142,0,0,27.9,0.0298734846308244,0,0,100,303340.8,12.8,1.7,9.8,97532.4,97019.5,1.7,108762.9,12.8,1.7,9.8,97532.4,97019.5,1.7,108762.9,0.0025853451328125,0.456000810588235,0.0745466636734694,7.71499969405039e-05,0.000249812432141992,0.007838093,0.000418877232509431,0,0
"2496","Dirac-Browser",2017-10-15 00:50:00,2017-10-15 01:00:00,3032519,0.000257888302298848,4294.9632,59569.9712,54.3871269226074,12.4851326624552,0.866305975119273,0,0.000172530660347547,1.03172777891159,0.00280098269383113,0.118972047170003,3096227.28333333,0,0,0,0,0,2469924,530185,32410,0.899999976158142,0,0,46.2,0.0294648381972158,0,0.000791421257377118,100,303251.9,19.9,0,16,97476.9,97617.1,0,108122,19.9,0,16,97476.9,97617.1,0,108122,0.00317340847738693,0,0.07334155553125,7.60092474740169e-05,0.00025112589841329,0,0.000416614326312869,0,0
"2497","Dirac-Browser",2017-10-15 01:00:00,2017-10-15 01:10:00,3022973,0.000254691595209087,4294.9632,59561.181184,54.3853187561035,12.3823836326599,0.863161226113637,0,4.13897757728895e-05,1.01535245974859,0,0.119134764870008,3028369.30833333,0,0,0,0,0,2469049,521935,31989,0.899999976158142,0,0,29.5,0.0192936167215686,0,0.000760840404462759,100,302297.3,13.1,0,5.9,97261,96896.5,5.7,108115.1,13.1,0,5.9,97261,96896.5,5.7,108115.1,0.00287106407633588,0,0.0714048502372881,7.61211600261153e-05,0.000247818154863179,0.00220650756140351,0.000417192167675931,0,0
"2498","Dirac-Browser",2017-10-15 01:10:00,2017-10-15 01:20:00,3022751,0.000259304830487195,4294.9632,59539.37408,54.3834915161133,12.400791200002,0.853230079015096,0,1.98439728895513e-05,1.06149017413457,0,0.116682440539201,3045262.535,0,0,0,0,0,2466404,524849,31498,0.899999976158142,0,0,48.2,0.0381476173824176,0,0.000330824470821447,100,302275.1,17.9,0,22.9,97178.7,96988.2,6.1,108061.3,17.9,0,22.9,97178.7,96988.2,6.1,108061.3,0.00276036592178771,0,0.0734493340873362,7.57475186877371e-05,0.000249173984532139,0.00389223252459016,0.000417339685956952,0,0
"2499","Dirac-Browser",2017-10-15 01:20:00,2017-10-15 01:30:00,2994964,0.000256060859251397,4294.9632,59531.104256,54.3816986083984,12.4443789164225,0.867068362236023,0,5.79843382486918e-05,0.950334578752518,0,0.118960488835971,3095803.23,0,0,0,0,0,2443149,520225,31590,0.899999976158142,0,0,23.3,0.0309697053133047,0,0,100,299496.4,11.8,0,10.1,96257.2,96277.7,3.7,106935.9,11.8,0,10.1,96257.2,96277.7,3.7,106935.9,0.00272053869491525,0,0.0700736883168317,7.6251662775356e-05,0.000248588780901496,0.00123127862162162,0.000417741614949704,0,0
"2500","Dirac-Browser",2017-10-15 01:30:00,2017-10-15 01:40:00,3019922,0.000256768734551091,4294.9632,59519.299584,54.3799095153809,12.5086493810018,0.871351917584737,0,5.81381985587844e-05,0.930405557155609,0,0.122338893016179,3015578.785,0,0,0,0,0,2464733,523081,32108,0.899999976158142,0,0,46.7,0.0260047291389578,0,0.000794722512700659,100,301992.2,16.6,0,12.9,96887.2,96954.6,1.7,108119.2,16.6,0,12.9,96887.2,96954.6,1.7,108119.2,0.00291768995783133,0,0.073843302751938,7.59310810210224e-05,0.000249194757292589,0.00130242052941176,0.000416407084182088,0,0
"2501","Dirac-Browser",2017-10-15 01:40:00,2017-10-15 01:50:00,3042214,0.000259112508099364,4294.9632,59528.25344,54.3780555725098,12.5443539937337,0.864358496665955,0,3.58082591750038e-05,1.13909444014231,0,0.118197162946065,3035161.20833333,0,0,0,0,0,2483121,526985,32108,0.899999976158142,0,0,28.7,0.045451554,0,0,100,304221.4,10.4,1.1,17.2,97627.7,97563.2,1.4,109000.4,10.4,1.1,17.2,97627.7,97563.2,1.4,109000.4,0.00290301550961538,0.46999443,0.072184582627907,7.60438575086784e-05,0.000247635154609525,0.003525777,0.000416969192813054,0,0
"2502","Dirac-Browser",2017-10-15 01:50:00,2017-10-15 02:00:00,3065464,0.000257278626108478,4294.9632,59563.200512,54.3762588500977,12.6595213254293,0.876547741889954,0,3.34924356138799e-05,1.10401920080185,0,0.118023258447647,3191932.47833333,0,0,0,0,0,2498518,534462,32484,0.899999976158142,0,0,31.9,0.0373967708837209,0,0,100,306546.4,11.1,0,15.8,98551.1,98634.2,0,109334.2,11.1,0,15.8,98551.1,98634.2,0,109334.2,0.00327361009009009,0,0.070109403164557,7.59834104155103e-05,0.000249340601198165,0,0.000417454113933243,0,0
"2503","Dirac-Browser",2017-10-15 02:00:00,2017-10-15 02:10:00,3078925,0.000257470785725862,4294.9632,59555.622912,54.3744773864746,12.6502167701721,0.871315026283264,0,4.11443402602648e-05,1.04619747797648,0,0.120772297183673,2952142.38666667,0,0,0,0,0,2513549,532459,32917,0.899999976158142,0,0,37.8,0.0277374367011173,0,0,100,307892.5,15.3,0,13.6,98781.3,98799.8,3.1,110279.4,15.3,0,13.6,98781.3,98799.8,3.1,110279.4,0.00271672533986928,0,0.0698084850735294,7.53617686778773e-05,0.000247184983103205,0.00298073132258064,0.000420812608323948,0,0
"2504","Dirac-Browser",2017-10-15 02:10:00,2017-10-15 02:20:00,3107809,0.000259590365064584,4294.9632,59531.28448,54.3725891113281,12.7667877515157,0.871469342708588,0,3.64232577946192e-05,0.962350610891978,0,0.118781673908234,3148032.57166667,0,0,0,0,0,2539450,534769,33590,0.899999976158142,0,0,47.5,0.0477265311434878,0,0.000450478134274017,100,310780.9,15.5,0,21.4,100046.5,99332.8,4.6,111360.1,15.5,0,21.4,100046.5,99332.8,4.6,111360.1,0.00280710022580645,0,0.0690701318785047,7.49118128420285e-05,0.000255276809011726,0.00155164530434783,0.000415722991846272,0,0
"2505","Dirac-Browser",2017-10-15 02:20:00,2017-10-15 02:30:00,3144424,0.000256107083294428,4294.9632,59521.560576,54.3706665039062,12.7597293217977,0.877873734633128,0,4.41915610281285e-05,1.12194443742434,0,0.118971894184748,3115585.17833333,0,0,0,0,0,2570499,540220,33705,0.899999976158142,0,0,33.2,0.038030519501548,0,0,100,314442.4,13.1,0,16.5,101402.5,101091.6,5,111913.7,13.1,0,16.5,101402.5,101091.6,5,111913.7,0.00271538935114504,0,0.0730876390787879,7.53843223865289e-05,0.000246653356262044,0.00316905056,0.000417239550200735,0,0
"2506","Dirac-Browser",2017-10-15 02:30:00,2017-10-15 02:40:00,3171715,0.00025788882390694,4294.9632,59547.09504,54.3687934875488,12.8313483556112,0.882396876811981,0,4.37116519606207e-05,1.05643888711929,0,0.119275325536728,3061483.34833333,0,0,0,0,0,2591247,544681,35787,0.899999976158142,0,0,34.3,0.032260232358209,0,0,100,317171.5,15.2,0,14.8,101593,101630.9,2.5,113915.1,15.2,0,14.8,101593,101630.9,2.5,113915.1,0.00295395390131579,0,0.0712653023918919,7.54821053517467e-05,0.000247247528632532,0.00121271292,0.000420452463001832,0,0
"2507","Dirac-Browser",2017-10-15 02:40:00,2017-10-15 02:50:00,3197994,0.000259447342083819,4294.9632,59564.314624,54.3669013977051,13.0282379786173,0.889332286516825,0,3.30186803087903e-05,1.09548333883286,0,0.119757987062136,3112181.41166667,0,0,0,0,0,2611849,551375,34770,0.899999976158142,0,0,43.6,0.0301261143623853,0,0,100,319799.4,22.8,2,16.1,102990.1,102561.5,2.7,114204.2,22.8,2,16.1,102990.1,102561.5,2.7,114204.2,0.00270040573245614,0.47408693,0.073525907378882,7.54597056406392e-05,0.000246109291735203,0.00206841233333333,0.000418190124732716,0,0
"2508","Dirac-Browser",2017-10-15 02:50:00,2017-10-15 03:00:00,3210490,0.00025588751034515,4294.9632,59541.17632,54.3649635314941,13.0638767242432,0.889632825056712,0,4.41743029417315e-05,1.18620001475016,0,0.117354363699754,3085026.34666667,0,0,0,0,0,2627487,546809,36194,0.899999976158142,0,0,40.9,0.0303369117258486,0,0.000809845226118131,100,321049,17.4,0,14.7,103165.5,103449.6,1.5,114400.3,17.4,0,14.7,103165.5,103449.6,1.5,114400.3,0.00270335421264368,0,0.0748618139863946,7.50626679219313e-05,0.000244969866158013,0.003992123,0.000418819021993824,0,0
"2509","Dirac-Browser",2017-10-15 03:00:00,2017-10-15 03:10:00,3253143,0.000254582300031078,4294.9632,59534.057472,54.3631248474121,13.163792514801,0.893955520788829,0,4.648134757493e-05,1.27943082650503,0,0.118856378396352,3322480.81166667,0,0,0,0,1,2663903,554276,34964,0.899999976158142,0,0,36.8,0.0303772443925501,0,0,100,325314.3,12.2,0,14.3,104278.4,105560.8,0,115448.6,12.2,0,14.3,104278.4,105560.8,0,115448.6,0.00261513306557377,0,0.0712035631258741,7.44655118538451e-05,0.000243665499728119,0,0.000418216224674011,0,0
"2510","Dirac-Browser",2017-10-15 03:10:00,2017-10-15 03:20:00,3331238,0.000252842284653333,4294.9632,59553.660928,54.3612289428711,13.2355783462524,0.890195127328237,0,3.02382123967012e-05,1.24547927776972,0,0.11981089959542,3181421.82333333,0,0,0,0,3,2734158,562118,34962,0.910000026226044,0,0,40.7,0.0311584478449198,0,0.00036022643833914,100,333123.8,15.5,0,15.8,107806.1,107440.3,0,117846.1,15.5,0,15.8,107806.1,107440.3,0,117846.1,0.00289244338709677,0,0.0703233818987342,7.47139533792615e-05,0.000241541303454104,0,0.000416356165566786,0,0
"2511","Dirac-Browser",2017-10-15 03:20:00,2017-10-15 03:30:00,3405497,0.000252531360251382,4294.9632,59597.16864,54.3602104187012,13.1751976331075,0.894126164913178,0,4.69283581575534e-05,1.07436666488647,0,0.11934523632129,3289820.77833333,0,0,0,0,5,2790934,577914,36649,0.899999976158142,0,0,36.2,0.0263127423741936,0,0.000323007185148012,100,340549.7,10.4,0,10.4,110079.2,109708.7,6.1,120734.9,10.4,0,10.4,110079.2,109708.7,6.1,120734.9,0.00275416984615385,0,0.0692981339903846,7.50293813536072e-05,0.000243793868377804,0.00416848149180328,0.000415946214670323,0,0
"2512","Dirac-Browser",2017-10-15 03:30:00,2017-10-15 03:40:00,3500629,0.000253500848485229,4294.9632,59594.440704,54.3641967773438,13.2736790339152,0.909309852123261,0,3.31910137902014e-05,0.928313632806142,0,0.11902329325676,3161804.43,0,0,0,0,1,2873082,590001,37546,0.910000026226044,0,0,38.5,0.0360351431402598,0,0,100,350062.9,17.1,0,20.1,113151,113389,2.3,123483.4,17.1,0,20.1,113151,113389,2.3,123483.4,0.0028642540877193,0,0.068068681318408,7.49271090047812e-05,0.0002413981996878,0.00262140173913043,0.000416801577656592,0,0
"2513","Dirac-Browser",2017-10-15 03:40:00,2017-10-15 03:50:00,3577061,0.000253550711274423,4294.9632,59586.2528,54.3623237609863,13.4499934196472,0.91917929649353,0,4.6520975107948e-05,1.27136172850927,0,0.120872690280279,3201340.935,0,0,0,0,5,2930454,607876,38731,0.899999976158142,0,0,41,0.0324858873680203,0,0.000447294580662728,100,357706.1,17.4,0,17.1,115711.7,115511.9,3.2,126444.8,17.4,0,17.1,115711.7,115511.9,3.2,126444.8,0.00268316847126437,0,0.071610151380117,7.49442641677549e-05,0.000242695660717207,0.003920150875,0.000416835692540144,0,0
"2514","Dirac-Browser",2017-10-15 03:50:00,2017-10-15 04:00:00,3672158,0.000252638249204691,4294.9632,59563.872256,54.3603630065918,13.6266642252604,0.900623822212219,0,3.85744487478708e-05,1.16995727618535,0,0.118064456184705,3288720.03333333,0,0,0,0,0,3007132,624581,40445,0.899999976158142,0,0,25.8,0.0337861205503876,0,0,100,367215.8,12.3,0,11.9,119058,118190.2,2.5,129940.9,12.3,0,11.9,119058,118190.2,2.5,129940.9,0.00746719068292683,0,0.0670811652184874,7.48909667288213e-05,0.00024352798398852,0.00246624784,0.000416939462564904,0,0
"2515","Dirac-Browser",2017-10-15 04:00:00,2017-10-15 04:10:00,3819078,0.000250581984126012,4294.9632,59552.608256,54.3583908081055,13.8887643814087,0.920796100298564,0,4.1871304953626e-05,1.23668889602025,0,0.119783953328927,3404657.16,0,0,0,0,0,3139233,637256,42589,0.910000026226044,0,0,45,0.0221559251170213,0,0.000733161249914246,100,381907.8,16.8,0,10.3,123275.7,123528.1,3.3,135073.6,16.8,0,10.3,123275.7,123528.1,3.3,135073.6,0.00287881200595238,0,0.0709439614368932,7.45475034390395e-05,0.00024263747002261,0.0026319866969697,0.000412730545022862,0,0
"2516","Dirac-Browser",2017-10-15 04:10:00,2017-10-15 04:20:00,3972514,0.000251789765237832,4294.9632,59537.784832,54.3564643859863,14.0856052398682,0.921181348959605,0,3.58519864676055e-05,1.32347778081894,0,0.120083898802598,3221401.215,0,0,0,0,0,3264211,663693,44610,0.910000026226044,0,0,47.5,0.0375535582836879,0,0.000302075713263691,100,397251.4,9.4,0,21.1,128450.5,129248.1,1,139521.3,9.4,0,21.1,128450.5,129248.1,1,139521.3,0.00272370632978723,0,0.072225248957346,7.53223420897544e-05,0.000240573472283152,0.000387483,0.000413593028199278,0,0
"2517","Dirac-Browser",2017-10-15 04:20:00,2017-10-15 04:30:00,4120116,0.000250267758825965,4294.9632,59510.636544,54.3546104431152,14.6530245145162,0.924835753440857,0,4.69856182462536e-05,1.39960553646088,0,0.11975084990263,3552758.53166667,0,0,0,0,0,3383508,688804,47804,0.899999976158142,0,0,33.5,0.0287826433473684,0,0.000825219484111612,100,412011.6,12.7,0,9.5,133776.3,133778.2,0,144434.9,12.7,0,9.5,133776.3,133778.2,0,144434.9,0.00680012937795276,0,0.0704152205263158,7.45899263726086e-05,0.000242342975100577,0,0.000415130568478948,0,0
"2518","Dirac-Browser",2017-10-15 04:30:00,2017-10-15 04:40:00,4264054,0.000251714403089642,4294.9632,59507.458048,54.3527069091797,14.7483615239461,0.950171995162964,0,3.83538613580943e-05,1.18685699701309,0,0.118679997821649,3436799.46166667,0,0,0,0,0,3502992,712032,49030,0.910000026226044,0,0,47.8,0.040224953336887,0,0,100,426405.4,16.7,0,25.3,138549.9,137823.4,2.9,149987.2,16.7,0,25.3,138549.9,137823.4,2.9,149987.2,0.00311571903592814,0,0.0736432084703557,7.49461626331018e-05,0.000242572713870794,0.00328628834482759,0.000410646143842274,0,0
"2519","Dirac-Browser",2017-10-15 04:40:00,2017-10-15 04:50:00,4427795,0.000250752715904192,4294.9632,59489.042432,54.3507423400879,14.9890223185221,0.967574715614319,0,3.89261297338332e-05,1.23385492563248,0,0.120430213709672,3451110.17833333,0,0,0,0,0,3636265,740518,51012,0.899999976158142,0,0,32.5,0.0397292708594249,0,0,100,442779.5,11.3,1.1,16.2,144103.4,143743.1,6.6,154897.8,11.3,1.1,16.2,144103.4,143743.1,6.6,154897.8,0.00283326500884956,0.4728451,0.0718929641234568,7.56120753125881e-05,0.000243020913277924,0.00233643554545455,0.000409737217705481,0,0
"2520","Dirac-Browser",2017-10-15 04:50:00,2017-10-15 05:00:00,4577083,0.000251647574655736,4294.9632,59453.841408,54.3487777709961,15.3354192097982,0.951911052068075,0,4.97769673529547e-05,1.30952220360438,0,0.139889728526274,3603434.97,0,0,0,0,0,3756089,766107,54887,0.899999976158142,0,0,36.7,0.0343827695613079,0,0,100,457708.3,13.9,0,17.3,148469,148246.7,2.8,160958.6,13.9,0,17.3,148469,148246.7,2.8,160958.6,0.00435673102158273,0,0.0703389099537572,7.50684831426089e-05,0.000245720500548748,0.00308869707142857,0.000412047057983854,0,0
"2521","Dirac-Browser",2017-10-15 05:00:00,2017-10-15 05:10:00,4786029,0.000249652108010001,4294.9632,59494.37952,54.3468360900879,15.6751246770223,0.970080602169037,0,4.41869701414059e-05,1.34657222827276,0,0.11868819942077,3566018.67333333,0,0,0,0,0,3936072,790781,59176,0.910000026226044,0,0,28.1,0.0345476312170819,0,0,100,478602.9,12.9,0,13.3,155740.4,155314.7,1.4,167520.2,12.9,0,13.3,155740.4,155314.7,1.4,167520.2,0.00385657819379845,0,0.0710740910676692,7.47554466336288e-05,0.000244685839948183,0.00037841,0.00041095286929039,0,0
"2522","Dirac-Browser",2017-10-15 05:10:00,2017-10-15 05:20:00,5029608,0.000250534808637771,4294.9632,59564.310528,54.3450126647949,16.0905508041382,0.976150584220886,0,3.86086726697007e-05,1.46156282424927,0,0.120103259384632,3597946.96666667,0,0,0,0,0,4139146,828067,62395,0.910000026226044,0,0,58.4,0.0338822085422535,0,0,100,502960.8,20.4,0,26.7,163137.9,163158,3.7,176614.1,20.4,0,26.7,163137.9,163158,3.7,176614.1,0.00312827029901961,0,0.0702703437902622,7.51698151373776e-05,0.00024324584787384,0.00478570213513514,0.000408239738258723,0,0
"2523","Dirac-Browser",2017-10-15 05:20:00,2017-10-15 05:30:00,5231700,0.000248854885779383,4294.9632,59538.6368,54.3431053161621,16.4361643473307,0.98311284383138,0,3.6281939780262e-05,1.30561666091283,0,0.117566049595674,3809611.645,0,0,0,0,0,4305330,859657,66713,0.910000026226044,0,0,37.9,0.026196411139881,0,0,100,523170,16.7,0,11.5,169831,169693,2.9,183614.9,16.7,0,11.5,169831,169693,2.9,183614.9,0.00282826900598802,0,0.071534257573913,7.54746615617879e-05,0.00024422028224971,0.00375115162068966,0.000408748127714581,0,0
"2524","Dirac-Browser",2017-10-15 05:30:00,2017-10-15 05:40:00,5398422,0.00024729282124017,4294.9632,59538.403328,54.3434448242188,16.9159294128418,0.994534111022949,0,4.13973813313836e-05,1.53614444732666,0,0.119060640533765,3870992.81666667,0,0,0,0,0,4444239,887262,66921,0.910000026226044,0,0,28.6,0.019489369619403,0,0.00033343076921367,100,539842.2,14.8,0,6.5,175161.5,175778.9,5.8,188874.7,14.8,0,6.5,175161.5,175778.9,5.8,188874.7,0.0025209515,0,0.0720934899230769,7.5238358917342e-05,0.00024528399866992,0.00368706846551724,0.000405968521032198,0,0
"2525","Dirac-Browser",2017-10-15 05:40:00,2017-10-15 05:50:00,5552860,0.000248984882303173,4294.9632,59532.992512,54.3452644348145,17.1621849695841,1.02210915088654,0,4.41878861844695e-05,1.56202778021495,0,0.121437824269136,3792050.76333333,0,0,0,0,0,4570649,908309,73902,0.899999976158142,0,0,27.9,0.0137217210368664,0,0.000396192232471195,100,555286,10,1.8,1.7,180757,181406.2,2.9,193106.4,10,1.8,1.7,180757,181406.2,2.9,193106.4,0.00275659174,0.44932604,0.08342408,7.56732171982275e-05,0.000245239817898727,0.001106842,0.000409670257498457,0,0
"2526","Dirac-Browser",2017-10-15 05:50:00,2017-10-15 06:00:00,5663405,0.000250397745959365,4294.9632,59499.08992,54.3432998657227,17.6015108744303,1.01830677588781,0,4.14116380852647e-05,1.627081823349,0,0.118929767608643,3943015.55,0,0,0,0,0,4659691,928093,75621,0.899999976158142,0,0,45.7,0.0400510147974684,0,0.000406116108595447,100,566340.5,7.7,0,21.4,183213.7,184436.2,3.9,198657.6,7.7,0,21.4,183213.7,184436.2,3.9,198657.6,0.00357631219480519,0,0.0703531417383177,7.47305156923309e-05,0.00024461812925879,0.00170597138461538,0.000410065076923813,0,0
"2527","Dirac-Browser",2017-10-15 06:00:00,2017-10-15 06:10:00,5791694,0.00024673338386144,4294.9632,59533.750272,54.3413162231445,17.9779916127523,1.02734685341517,0,4.17126500299977e-05,1.53665404717127,0,0.118360163768133,4006690.27666667,0,0,0,0,0,4778316,935279,78099,0.910000026226044,0,0,32,0.00874646119920319,0,0,100,579169.4,12.2,0,2,188054.6,188872.8,6.5,202221.3,12.2,0,2,188054.6,188872.8,6.5,202221.3,0.00313071186065574,0,0.06510347,7.46931881320638e-05,0.000243381740857868,0.00260884106153846,0.00040896027430246,0,0
"2528","Dirac-Browser",2017-10-15 06:10:00,2017-10-15 06:20:00,6005259,0.000246361860919071,4294.9632,59539.94752,54.3392944335938,18.2540389378866,1.04065009355545,0,3.80965667621543e-05,1.6603156487147,0,0.119885781407356,4017670.57166667,0,0,0,0,0,4958749,963918,82592,0.910000026226044,0,0,25.1,0.0277034364893617,0,0,100,600525.9,13.1,0,8.8,195190.8,195061,2.2,210250,13.1,0,8.8,195190.8,195061,2.2,210250,0.00264885020610687,0,0.0721689714090909,7.49686123490451e-05,0.000245283202887815,0.000171134,0.000403320545138644,0,0
"2529","Dirac-Browser",2017-10-15 06:20:00,2017-10-15 06:30:00,6159692,0.000246861367089621,4294.9632,59505.401856,54.3374099731445,18.6054272969564,1.04212398131688,0,3.62861520746568e-05,1.72966421047846,0,0.122425995270411,3995462.66666667,0,0,0,0,0,5087778,990473,81441,0.910000026226044,0,0,41.5,0.0313262036710875,0,0,100,615969.2,15.2,0,15.1,200388.9,200579.5,3.5,214967,15.2,0,15.1,200388.9,200579.5,3.5,214967,0.00307015939473684,0,0.0737648770860927,7.46342460375799e-05,0.000245550489344624,0.000851246257142857,0.000403258335117018,0,0
"2530","Dirac-Browser",2017-10-15 06:30:00,2017-10-15 06:40:00,6267900,0.000247553922207438,4294.9632,59498.110976,54.3354911804199,19.0787314732869,1.04298468033473,0,4.39312680100556e-05,1.73695354064306,0,0.120171696444352,4197383.8,0,0,0,0,0,5173377,1008083,86440,0.910000026226044,0,0,34.3,0.0279989898950437,0,0,100,626790,25.3,0,9,204371.5,204074.9,0,218309.3,25.3,0,9,204371.5,204074.9,0,218309.3,0.0146512458695652,0,0.0707656152222222,7.53836113919994e-05,0.000245972373546183,0,0.000405634146475207,0,0
"2531","Dirac-Browser",2017-10-15 06:40:00,2017-10-15 06:50:00,6360198,0.0002507045550203,4294.9632,59478.872064,54.3335800170898,19.2121565500895,1.04796480735143,0,3.54188363417052e-05,1.78003823757172,0,0.121280643343925,4117214.64666667,0,0,0,0,0,5247716,1020435,92047,0.910000026226044,0,0,33.8,0.0379779962515924,0,0.000377346742978756,100,636019.8,12.5,1.7,14.8,206565.5,207122.2,5.7,222297.4,12.5,1.7,14.8,206565.5,207122.2,5.7,222297.4,0.002599108936,0.4951996,0.0722441882027027,7.53592293780907e-05,0.000247112594995611,0.00134998226315789,0.000408249051306043,0,0
"2532","Dirac-Browser",2017-10-15 06:50:00,2017-10-15 07:00:00,6460756,0.000250308609523715,4294.9632,59504.173056,54.331615447998,19.5446197509766,1.06031060616175,0,4.58594986412209e-05,1.8121587117513,0,0.121348166465759,4200571.80666667,0,0,0,0,0,5327428,1041036,92292,0.910000026226044,0,0,45.4,0.0405094491204819,0,0,100,646075.6,13,0,22.1,209863.1,210408.8,14,225754.6,13,0,22.1,209863.1,210408.8,14,225754.6,0.00281402513846154,0,0.0735224669502262,7.52681491834439e-05,0.000247897932854044,0.00160313822857143,0.000407869866697733,0,0
