"","X1","app_name","begin_time","end_time","rpm","duration","swapFreeMB","minFreeMemMB","minDiskFreePct","cpuUserPct","cpuSystemPct","cpuStealPct","cpuIOWaitPct","loadAverage","diskReadPct","diskWritePct","receiveBytes","transmitBytes","transmitErrors","event_count.kernel","event_count.sessions","event_count.services","apdex_s","apdex_t","apdex_f","apdex_score","cpm.db","duration.db","cpm.external","duration.external","length","error_pct","bg_pct","cpm.Other","cpm.OtherTransaction/Custom/com.newrelic.analytics.messaging.AnalyticEventPartitionService/runOneIteration.x","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadAllDomainConditions.x","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadRecentDomainConditions.x","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.EventConsumerService$EventConsumerTask/processOneMessage.x","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.TransformerService$TransformerTask/processBatch.x","cpm.OtherTransaction/ProducerEventHandler/big.producer/onEvent.x","cpm.OtherTransaction/ProducerEventHandler/small.producer/onEvent.x","cpm.OtherTransaction/Custom/com.newrelic.analytics.messaging.AnalyticEventPartitionService/runOneIteration.y","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadAllDomainConditions.y","cpm.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadRecentDomainConditions.y","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.EventConsumerService$EventConsumerTask/processOneMessage.y","cpm.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.TransformerService$TransformerTask/processBatch.y","cpm.OtherTransaction/ProducerEventHandler/big.producer/onEvent.y","cpm.OtherTransaction/ProducerEventHandler/small.producer/onEvent.y","duration.OtherTransaction/Custom/com.newrelic.analytics.messaging.AnalyticEventPartitionService/runOneIteration","duration.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadAllDomainConditions","duration.OtherTransaction/Custom/com.newrelic.bam.common.domaincondition.PersistentCache/loadRecentDomainConditions","duration.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.EventConsumerService$EventConsumerTask/processOneMessage","duration.OtherTransaction/Custom/com.nr.analytics.dirac_browser_consumer.services.TransformerService$TransformerTask/processBatch","duration.OtherTransaction/ProducerEventHandler/big.producer/onEvent","duration.OtherTransaction/ProducerEventHandler/small.producer/onEvent","queue_duration","deploys","stl_rpm","stl_duration","stl_apdex_score","stl_error_pct"
"911",911,"Dirac-Browser",2017-10-04 00:40:00,2017-10-04 00:50:00,4110814,0.000245532994125738,4294.9632,64508.809216,58.6194190979004,14.2930477460225,0.914973171552022,0,3.02306541319316e-05,1.08964743216832,0,0.105362162987391,3580927.55166667,0,0,0,0,0,3400998,666791,43025,0.910000026226044,0,0,36,0.030226762851735,0,0,100,411081.4,10.5,0,13,132673.3,132646.8,2.4,145735.4,10.5,0,13,132673.3,132646.8,2.4,145735.4,0.00424287479047619,0,0.0692179119076923,7.22923253118751e-05,0.000235047891937838,0.00477721058333333,0.000406274567125077,0,0,-149466.946312468,-2.08431269200615e-06,-6.62060058898017e-06,-6.74166790911596e-05
"912",912,"Dirac-Browser",2017-10-04 00:50:00,2017-10-04 01:00:00,4146426,0.000247281452605931,4294.9632,64492.68736,58.6178436279297,14.1474497159322,0.919505035877228,0,4.97954965491469e-05,1.11082183122635,0,0.106897176305453,3342967.84166667,0,0,0,0,0,3425894,676469,44063,0.910000026226044,0,0,41.8,0.0287974345552699,0,0,100,414642.6,12.7,0,14.7,132961.6,133449.2,0,148204.4,12.7,0,14.7,132961.6,133449.2,0,148204.4,0.00282454746456693,0,0.0728234627414966,7.23354188367168e-05,0.000237073198553457,0,0.000406006745222139,0,0,-128808.421748046,-4.31342547901783e-07,-1.27192898552453e-05,-2.24045456649875e-05
"913",913,"Dirac-Browser",2017-10-04 01:00:00,2017-10-04 01:10:00,4316290,0.000246185456630347,4294.9632,64482.668544,58.6164131164551,14.4326983133952,0.928741884231567,0,4.17031803711628e-05,1.21222417751948,0,0.106477008759975,3393752.42,0,0,0,0,0,3568556,701821,45913,0.910000026226044,0,0,42.1,0.0280285542906404,0,0,100,431629,14.7,0,14.7,139280.2,138624.9,2.5,153692,14.7,0,14.7,139280.2,138624.9,2.5,153692,0.00326097653741497,0,0.0742246016598639,7.214984451487e-05,0.000234856755128408,0.002135707,0.000406724918830518,0,0,253.75895104371,-1.10073222272627e-06,-1.88179791213994e-05,-5.91484437632849e-05
"914",914,"Dirac-Browser",2017-10-04 01:10:00,2017-10-04 01:20:00,4336557,0.000246715582479834,4294.9632,64460.070912,58.6150207519531,14.5572406133016,0.939568348725637,0,3.81568463732644e-05,1.37767020463943,0,0.105815252165,3474085.32666667,0,0,0,0,0,3584856,703786,47915,0.910000026226044,0,0,39.8,0.033770478245283,0,0,100,433655.7,13.9,0,16.5,138769.2,139578.9,0,155277.2,13.9,0,16.5,138769.2,139578.9,0,155277.2,0.00294002864748201,0,0.0735216059393939,7.19191306795744e-05,0.000235610578679156,0,0.000404883782651284,0,0,-44254.5942685315,5.34508483539405e-07,-1.65958773477026e-05,-8.33043168820922e-05
"915",915,"Dirac-Browser",2017-10-04 01:20:00,2017-10-04 01:30:00,4326920,0.000247898336763564,4294.9632,64498.868224,58.6133995056152,14.6045632998149,0.937105095386505,0,3.06942568082983e-05,1.27999650637309,0,0.106796841820081,3441942.945,0,0,0,0,0,3564312,713455,49153,0.910000026226044,0,0,44.6,0.0236261902722772,0,0.000462222550913814,100,432692,18.2,0,12.7,138662.1,138786,0,155213,18.2,0,12.7,138662.1,138786,0,155213,0.00289594773076923,0,0.0691607581889764,7.29080962570162e-05,0.000238336463135331,0,0.000406829486876099,0,0,-67328.0661262404,1.82841073340741e-07,-1.43737755740059e-05,0.000258576188810138
"916",916,"Dirac-Browser",2017-10-04 01:30:00,2017-10-04 01:40:00,4393404,0.000247776062650282,4294.9632,64515.620864,58.6119079589844,14.7827289263407,0.95305845340093,0,4.59651336617147e-05,1.09472525715828,0,0.105183571577072,3480868.81666667,0,0,0,0,0,3621305,722899,49200,0.910000026226044,0,0,29.1,0.0278039292287823,0,0,100,439340.4,8.2,0,10.3,140623.9,141110.4,2.8,157584.8,8.2,0,10.3,140623.9,141110.4,2.8,157584.8,0.00332100036585366,0,0.0686588971650485,7.26201609825926e-05,0.000240581183099899,0.005439766,0.000405798954283027,0,0,-56919.5373968259,4.05023198780442e-07,-1.14103949381272e-05,-0.000371312479180536
"917",917,"Dirac-Browser",2017-10-04 01:40:00,2017-10-04 01:50:00,4437424,0.000251117510596463,4294.9632,64507.277312,58.6104469299316,14.9879351933797,0.951508522033691,0,4.17522268738442e-05,1.19688564538956,0,0.106509879728158,3682984.34,0,0,0,0,0,3659817,725649,51958,0.910000026226044,0,0,61.4,0.0358293518628472,0,0.000856352694716574,100,443742.4,25.4,1.5,25.5,142250.3,142560.9,4.7,158874.1,25.4,1.5,25.5,142250.3,142560.9,4.7,158874.1,0.00442750801968504,0.469198,0.0719677102431372,7.20451634295323e-05,0.000236713800605215,0.00233837736170213,0.00040770953589981,0,0,-72061.9622757025,3.16345985088928e-07,-5.71379064917554e-06,0.000100269477939484
"918",918,"Dirac-Browser",2017-10-04 01:50:00,2017-10-04 02:00:00,4495470,0.000247023538380414,4294.9632,64490.041344,58.6089248657227,15.1816744486491,0.95770822763443,0,3.35076127763993e-05,1.13180729548136,0,0.106751242776712,3557936.855,0,0,0,0,0,3711953,731562,51955,0.910000026226044,0,0,45.8,0.021169529994832,0,0.0012679430626831,100,449547,14.6,0,9.5,144085.8,144605.2,1.6,160830.3,14.6,0,9.5,144085.8,144605.2,1.6,160830.3,0.00312842471917808,0,0.0690281345894737,7.29017136511717e-05,0.000238670518201973,0.00375509,0.000406168119025457,0,0,-93716.1068733856,-6.36104739865529e-07,1.1030094463349e-06,0.000668540416484973
"919",919,"Dirac-Browser",2017-10-04 02:00:00,2017-10-04 02:10:00,4548082,0.000248135802161878,4294.9632,64482.717696,58.6070442199707,15.4822264353434,0.974886310100555,0,4.69900495469725e-05,1.42336410284042,0,0.107579258084297,3550216.06,0,0,0,0,0,3746058,748999,53025,0.910000026226044,0,0,26.9,0.033286020502008,0,0.000439745809332374,100,454808.2,10.2,0,11.4,146305.8,145511.5,3,162966.3,10.2,0,11.4,146305.8,145511.5,3,162966.3,0.00654977039215686,0,0.0676716221052631,7.2591360289886e-05,0.000238505507526897,0.0016749395,0.000409195504650348,0,0,-100655.69795773,5.41309400791941e-07,7.9198095416233e-06,-0.000125151322428507
"920",920,"Dirac-Browser",2017-10-04 02:10:00,2017-10-04 02:20:00,4643594,0.000247213810161483,4294.9632,64470.331392,58.6057014465332,15.5927783966064,0.970491552352905,0,4.65298799099401e-05,1.17383666833242,0,0.106023873388767,3547698.845,0,0,0,0,0,3828570,760391,54633,0.910000026226044,0,0,37.3,0.0232360823517915,0,0.000430700875227249,100,464359.4,12.9,0,8.5,149632.1,149231.6,1.5,165472.8,12.9,0,8.5,149632.1,149231.6,1.5,165472.8,0.00298337355813953,0,0.0737639950588235,7.34189868437321e-05,0.000239791647235572,0.00503744,0.000407031805568649,0,0,-114195.089113808,6.76812358263847e-07,1.88934170476385e-05,5.55038349631529e-05
"921",921,"Dirac-Browser",2017-10-04 02:20:00,2017-10-04 02:30:00,4749037,0.000248821667033127,4294.9632,64436.527104,58.6041717529297,15.9260330200195,0.966724189122518,0,3.10244424326811e-05,1.30400188763936,0,0.105791224042575,3745123.09666667,0,0,0,0,0,3913370,779719,55948,0.910000026226044,0,0,40.6,0.0346800960733696,0,0.000442194912358021,100,474903.7,12.6,0,16.6,152037.3,153448.4,2.9,169385.9,12.6,0,16.6,152037.3,153448.4,2.9,169385.9,0.00282878311904762,0,0.0725629358433735,7.31162369392247e-05,0.000238486329465149,0.000456222310344828,0.000408611808530108,0,0,-111851.969511787,1.58281919770227e-06,2.98670245535426e-05,-5.67985194714207e-05
"922",922,"Dirac-Browser",2017-10-04 02:30:00,2017-10-04 02:40:00,4833184,0.000247011136901057,4294.9632,64503.54176,58.6024932861328,15.981945737203,0.976694679260254,0,3.58781636653778e-05,1.3009991923968,0,0.119457011918227,3650004.17,0,0,0,0,0,3995184,783572,54428,0.910000026226044,0,0,37.6,0.0396929138089552,0,0.000848302071677801,100,483318.4,12.6,0,14.1,154958.8,156139.8,3.3,172189.8,12.6,0,14.1,154958.8,156139.8,3.3,172189.8,0.00297507599206349,0,0.0698156372836879,7.24353838607423e-05,0.000240214743482443,0.0145709635757576,0.000404109155601551,0,0,-87506.0005264748,-7.21046380846452e-07,3.96928949578657e-05,0.00032902947334746
"923",923,"Dirac-Browser",2017-10-04 02:40:00,2017-10-04 02:50:00,4940417,0.000248194720965254,4294.9632,64496.66048,58.6009941101074,16.018966293335,0.990012033780416,0,4.62743628304452e-05,1.24436380465825,0,0.106789854665597,3766744.99666667,0,0,0,0,0,4080416,803431,56570,0.910000026226044,0,0,54.2,0.0409809333583691,0,0.000425065333553828,100,494041.7,17.1,0,20.8,159349.8,158705.9,1.6,175946.5,17.1,0,20.8,159349.8,158705.9,1.6,175946.5,0.026245670497076,0,0.0678044338173077,7.32828147264696e-05,0.000238418666767272,0.005647368,0.000404863534897256,0,0,-44556.3878552206,1.30811946335462e-06,5.51543370146401e-05,-8.64670271519222e-05
"924",924,"Dirac-Browser",2017-10-04 02:50:00,2017-10-04 03:00:00,5048672,0.00024746236146555,4294.9632,64477.036544,58.599178314209,16.1430103302002,0.975060760974884,0,3.89318462111987e-05,1.35914141734441,0,0.104959552486738,3745855.53,0,0,0,0,0,4165300,824339,59033,0.910000026226044,0,0,43.8,0.0295845899038462,0,0.000435758155808102,100,504867.2,21.1,0,16.5,162616.2,162117.5,2.2,180093.7,21.1,0,16.5,162616.2,162117.5,2.2,180093.7,0.00339171192890995,0,0.0711985565333333,7.32484047708654e-05,0.000239252357329098,0.005957535,0.000405221339657078,0,0,-70965.5662920596,6.09995010219231e-07,6.88506721097104e-05,0.000145977220546494
"925",925,"Dirac-Browser",2017-10-04 03:00:00,2017-10-04 03:10:00,5115673,0.000247485306790719,4294.9632,64471.932928,58.5972023010254,16.419412612915,0.999050315221151,0,3.35056332308644e-05,1.30534457365672,0,0.106886784732342,3711066.70666667,0,0,0,0,0,4235344,820005,60324,0.910000026226044,0,0,43.1,0.038539638,0,0.000449598713600342,100,511567.3,11.2,0,19.9,164592.2,165913.2,1.9,181028.9,11.2,0,19.9,164592.2,165913.2,1.9,181028.9,0.00323141498214286,0,0.071017360080402,7.28271268516977e-05,0.00023729136690631,0.002688695,0.000407638213051618,0,0,-136520.069907958,1.68751231985332e-06,8.25470072047807e-05,0.000173235829698108
"926",926,"Dirac-Browser",2017-10-04 03:10:00,2017-10-04 03:20:00,5292802,0.00024333316716193,4294.9632,64462.503936,58.5954322814941,16.4970996220907,0.999558921655019,0,4.14099614620985e-05,1.34949443737666,4.44533361587673e-06,0.106983483334382,3673800.96333333,0,0,0,0,0,4386808,844782,61212,0.910000026226044,0,0,40.3,0.0198407047746479,0,0,100,529280.2,10.7,0,8.8,171495.3,170754.7,3.7,187007,10.7,0,8.8,171495.3,170754.7,3.7,187007,0.00294383042056075,0,0.072035875,7.26208180918077e-05,0.000235255398940703,0.00396188272972973,0.000403654727770083,0,0,-190101.73792367,-1.00016301542323e-06,9.21944879608283e-05,-0.000155287332917912
"927",927,"Dirac-Browser",2017-10-04 03:20:00,2017-10-04 03:30:00,5397338,0.000246379814604533,4294.9632,64437.829632,58.5942459106445,16.7931831359863,1.00215665499369,0,3.32430344618236e-05,1.44383243322372,0,0.105955748756727,3819569.08666667,0,0,0,0,0,4459356,870636,67346,0.910000026226044,0,0,24.9,0.0287560683679654,0,0,100,539733.8,7.6,0,8.6,174212.4,173859.9,3.8,191641.5,7.6,0,8.6,174212.4,173859.9,3.8,191641.5,0.00540031989473684,0,0.0715450012790698,7.42255627567268e-05,0.000237213902830382,0.00338623510526316,0.000407726497602555,0,0,-218027.26731671,1.19070810444165e-06,0.000101841968716765,-0.000207886447128817
"928",928,"Dirac-Browser",2017-10-04 03:30:00,2017-10-04 03:40:00,5590623,0.000245092735277446,4294.9632,64437.907456,58.5924873352051,17.3164012908936,1.02438075145086,0,5.00889005100665e-05,1.41396969556808,0,0.106508021056652,3858337.57,0,0,0,0,0,4628729,895262,66632,0.910000026226044,0,0,64.5,0.0234489038916828,0,0.000840693425401784,100,559062.3,21.7,0,15.2,181399.5,179587.8,6,198032.1,21.7,0,15.2,181399.5,179587.8,6,198032.1,0.00305004651612903,0,0.0691575204210526,7.43317067759282e-05,0.000236051398857829,0.00173326541666667,0.000404069050088849,0,0,-184600.183075441,6.67268110793751e-08,-0.000886433672039777,0.000396241532433897
"929",929,"Dirac-Browser",2017-10-04 03:40:00,2017-10-04 03:50:00,5806482,0.000245895541500688,4294.9632,64504.897536,58.590763092041,17.6494454701742,1.03738999764125,0,4.1236534161726e-05,1.52899360656738,2.79883170151152e-07,0.10709935426712,3941383.90666667,0,0,0,0,0,4806582,928027,71873,0.910000026226044,0,0,42.5,0.0255374081508876,0,0.000878328736746278,100,580648.2,7.1,1.7,8.5,186617.7,189760,0,204253.2,7.1,1.7,8.5,186617.7,189760,0,204253.2,0.00286563998591549,0.41194117,0.0729641603294118,7.39489287564899e-05,0.000237852229244836,0,0.000403924854744993,0,0,-194303.17515812,-3.56941385709912e-06,0.000130717660258961,0.000233079870743702
"930",930,"Dirac-Browser",2017-10-04 03:50:00,2017-10-04 04:00:00,6079718,0.000245151259096392,4294.9632,64486.52288,58.5888404846191,17.986306254069,1.03848786751429,0,3.26084128270547e-05,1.36705252726873,0,0.105802605549494,4069995.72666667,0,0,0,0,0,5046236,957895,75587,0.910000026226044,0,0,43.6,0.0348576888090692,0,0,100,607971.8,10.4,0,19.6,196797.2,196395.2,0,214749.4,10.4,0,19.6,196797.2,196395.2,0,214749.4,0.00340170019230769,0,0.0720138018877551,7.38803201508965e-05,0.000236010004507748,0,0.000403761462839943,0,0,-170340.623167961,-2.50467038546542e-07,0.000151356402334213,-0.000379348369832824
"931",931,"Dirac-Browser",2017-10-04 04:00:00,2017-10-04 04:10:00,6277675,0.000244951303561908,4294.9632,64486.62528,58.5871086120605,18.7090527852376,1.07676448027293,0,4.95405176479835e-05,1.57437975009282,0,0.107177110513051,4002007.06333333,0,0,0,0,0,5209128,987135,81412,0.910000026226044,0,0,37.7,0.0285359267318612,0,0,100,627767.5,13.8,0,11.9,203019.2,203552.5,2.3,221167.8,13.8,0,11.9,203019.2,203552.5,2.3,221167.8,0.00332329169565217,0,0.0702909587983193,7.35311140975829e-05,0.000235479205927218,0.000463047,0.000407059570117802,0,0,-179630.533812551,7.57438281796699e-07,-0.000828543629786793,-0.000200577674206507
"932",932,"Dirac-Browser",2017-10-04 04:10:00,2017-10-04 04:20:00,6576067,0.000242511183053944,4294.9632,64472.51456,58.5857925415039,19.0455007553101,1.07487972180049,0,4.2199757929969e-05,1.41217291355133,6.69056171318516e-06,0.107249334454536,4123064.32666667,0,0,0,0,0,5466901,1023961,85205,0.910000026226044,0,0,27.3,0.011541128,0,0,100,657606.7,21.1,0,3.9,213326.1,213284.6,1.8,230969.2,21.1,0,3.9,213326.1,213284.6,1.8,230969.2,0.00323488674407583,0,0.0721448856410256,7.37919196558696e-05,0.000233957630432296,0.00085021,0.000404748880818308,0,0,-185904.768378342,-1.76754611807566e-06,0.000249268470680519,-9.00381774592672e-05
"933",933,"Dirac-Browser",2017-10-04 04:20:00,2017-10-04 04:30:00,6849595,0.000243300432704415,4294.9632,64444.735488,58.5843238830566,19.5699038823446,1.08353415330251,0,3.81509928653638e-05,1.63589445749919,0,0.106293504933516,4209193.59333333,0,0,0,0,0,5701169,1059067,89359,0.910000026226044,0,0,28.8,0.061297410955102,0,0,100,684959.5,4.6,0,15.6,222887.4,222367.3,2.5,239682.1,4.6,0,15.6,222887.4,222367.3,2.5,239682.1,0.0750061230869565,0,0.073662970474359,7.4515745385338e-05,0.000234682224026644,0.002233463,0.000402019655656806,0,0,-205239.803536373,-1.66481737526471e-06,0.000326541796951685,-0.000292754816720115
"934",934,"Dirac-Browser",2017-10-04 04:30:00,2017-10-04 04:40:00,7081573,0.000244613657926141,4294.9632,64440.64768,58.5826110839844,20.3840297063192,1.0979801774025,0,3.25370102170079e-05,1.84155058860779,0,0.105245393514633,4314958.69333333,0,0,0,0,0,5893570,1092573,95430,0.910000026226044,0,0,65.2,0.0263743857855946,0,0,100,708157.3,25.2,0,20.2,229557.9,230079.6,5.3,248469.1,25.2,0,20.2,229557.9,230079.6,5.3,248469.1,0.00322066433730159,0,0.0726787839207921,7.48674058527282e-05,0.000236942011297829,0.00269422898113208,0.000402301406095969,0,0,-200990.994435986,-5.73601892332114e-07,0.000404458254167461,-0.000167092840700911
"935",935,"Dirac-Browser",2017-10-04 04:40:00,2017-10-04 04:50:00,7416075,0.000244793298297145,4294.9632,64503.578624,58.5809097290039,21.388489151001,1.1239190419515,0,5.96058232379922e-05,1.89438392321269,0,0.107509720822175,4442337.37333333,0,0,0,0,0,6176436,1136023,103616,0.910000026226044,0,0,59.4,0.0289252001026157,0,0.000809053306499732,100,741607.5,13.4,0,18.5,241040.3,240345.4,2.6,260187.3,13.4,0,18.5,241040.3,240345.4,2.6,260187.3,0.00288517106716418,0,0.0697182342054054,7.52939859231008e-05,0.000238772830308381,0.006702338,0.000402240366452552,0,0,-171459.195166593,-8.62958618833367e-07,0.000503660933400596,0.00051997057683662
"936",936,"Dirac-Browser",2017-10-04 04:50:00,2017-10-04 05:00:00,7788005,0.000244367509746463,4294.9632,64496.259072,58.5791778564453,22.0327639897664,1.14685274759928,0,4.14219886200347e-05,1.9785277446111,0,0.107059693336487,4564014.35,0,0,0,0,0,6501781,1170663,115561,0.910000026226044,0,0,18.9,0.0422324992169312,0,0,100,778800.5,8.7,0,10.2,251581,253890.6,5.8,273304.2,8.7,0,10.2,251581,253890.6,5.8,273304.2,0.00456698181609195,0,0.0763376082941176,7.51118450204904e-05,0.000237316675329453,0.0031600865,0.000403680762149649,0,0,-141941.607537968,-1.80879300765562e-06,0.000601488279831974,-5.77852365688109e-05
"937",937,"Dirac-Browser",2017-10-04 05:00:00,2017-10-04 05:10:00,8088592,0.000244041777972977,4294.9632,64498.085888,58.5777473449707,22.9591815948486,1.15909754832586,0,4.14260000979993e-05,1.86152691046397,0,0.105996918181578,4910261.56333333,0,0,0,0,0,6772937,1192842,122813,0.910000026226044,0,0,57.1,0.0243649155979592,0,0,100,808859.2,15.3,0,14.7,263604.3,262168.5,0,283056.4,15.3,0,14.7,263604.3,262168.5,0,283056.4,0.00286883662745098,0,0.0749542359863946,7.50387151101101e-05,0.00023673595586083,0,0.000404175557997629,0,0,-121189.252765673,-9.39912914399606e-07,-0.000301223147933016,-5.95909020766066e-05
"938",938,"Dirac-Browser",2017-10-04 05:10:00,2017-10-04 05:20:00,8659238,0.000243581174724958,4294.9632,64488.239104,58.5763130187988,23.2691851933797,1.16453854640325,0,4.14324742450845e-05,2.30654442310333,5.71771621859322e-06,0.105814477304618,4706258.13,0,0,0,0,0,7248135,1273905,137198,0.910000026226044,0,0,35,0.0180171833824451,0,0,100,865923.8,15.5,0,5,280216.6,280474.5,0,305212.2,15.5,0,5,280216.6,280474.5,0,305212.2,0.00322626977419355,0,0.0720016324,7.60249777300845e-05,0.000236565919284641,0,0.000402534867150789,0,0,3472.94434880838,-1.32978326414847e-06,0.00073607242060858,1.39778412054589e-05
"939",939,"Dirac-Browser",2017-10-04 05:20:00,2017-10-04 05:30:00,8967818,0.000243894983286235,4294.9632,64463.6672,58.5746002197266,24.3274154027303,1.18783455689748,0,4.14330289155866e-05,2.41574656963348,0,0.108068218827248,4820688.95666667,0,0,0,0,0,7517459,1305665,144694,0.910000026226044,0,0,29.5,0.0195241300711864,0,0,100,896781.8,13.9,0,7.7,290478.1,291503.4,6.3,314772.4,13.9,0,7.7,290478.1,291503.4,6.3,314772.4,0.00273482748201439,0,0.0710308596623377,7.61164221247661e-05,0.000240625554998672,0.0048381143015873,0.000399818501222789,0,0,-21640.0604534727,-1.8770168057603e-06,0.000772829214953807,-4.03129144080519e-05
"940",940,"Dirac-Browser",2017-10-04 05:30:00,2017-10-04 05:40:00,9282705,0.00024521192319771,4294.9632,64447.545344,58.5729789733887,25.6923723220825,1.20706341266632,0,3.86409359634854e-05,2.48076814015706,0,0.105511892835299,4971721.53333333,0,0,0,0,0,7784266,1341192,157247,0.910000026226044,0,0,32.9,0.0243736253092783,0,0.000409363434473033,100,928270.5,16.9,0,8.4,302344.3,302640.1,6.8,323254,16.9,0,8.4,302344.3,302640.1,6.8,323254,0.00294458442011834,0,0.0767171611904762,7.74433266620208e-05,0.000240836305711305,0.001884275,0.000404062198205127,0,0,-36414.9643745776,-1.25027925655576e-06,-0.00275523436086988,2.06805416202198e-05
"941",941,"Dirac-Browser",2017-10-04 05:40:00,2017-10-04 05:50:00,9675143,0.000258079228033942,4294.9632,64482.709504,58.571475982666,26.2238924662272,1.20898901621501,0,4.65138298750389e-05,2.43106898466746,0,0.106427804629008,5146142.24333333,0,0,0,0,0,8120897,1388429,165817,0.910000026226044,0,0,41.4,0.0442358318937198,0,0.000361751759121286,100,967514.3,10.4,0,23.6,315046.5,314012.1,14.2,338407.5,10.4,0,23.6,315046.5,314012.1,14.2,338407.5,0.00290526097115385,0,0.0760719259279661,7.75233065144352e-05,0.000275689287959604,0.0019579785915493,0.000404390592845312,0,0,5654.1121439226,6.53810840403764e-06,-0.000192121083592123,-1.02453328232158e-05
"942",942,"Dirac-Browser",2017-10-04 05:50:00,2017-10-04 06:00:00,10113691,0.000248807713078242,4294.9632,64455.82336,58.569751739502,27.0808478037516,1.23039145469666,0,3.35070306997901e-05,2.30134329001109,0,0.107771843671799,5323854.00666667,0,0,0,0,0,8474141,1455572,183978,0.910000026226044,0,0,46.8,0.0368496089207921,0,0,100,1011369.1,15.7,0,18.3,330573,326656.4,0,354105.7,15.7,0,18.3,330573,326656.4,0,354105.7,0.00312736118471338,0,0.0768343474153005,7.92951454181073e-05,0.000244346939373605,0,0.0004070844921378,0,0,75570.177188918,4.70963511571229e-08,-0.000192577675431793,-0.000117072952909072
"943",943,"Dirac-Browser",2017-10-04 06:00:00,2017-10-04 06:10:00,10452835,0.000246679363513057,4294.9632,64445.571072,58.5681419372559,28.6045298258464,1.24492309093475,0,3.53911872177074e-05,2.72472070852915,0,0.105760073661804,5487011.71333333,0,0,0,0,0,8836500,1422639,193696,0.910000026226044,0,0,58.1,0.0296160434143646,0,0.000363537738804831,100,1045283.5,30.6,0,19.9,341806.8,337016.6,4.3,366405.3,30.6,0,19.9,341806.8,337016.6,4.3,366405.3,0.00364349300653595,0,0.0738699794170854,7.79452220704796e-05,0.00024063385312949,0.005776067,0.000405299044387185,0,0,104640.549645696,-9.93790750439868e-07,-0.00275688752507486,0.000262471101611827
"944",944,"Dirac-Browser",2017-10-04 06:10:00,2017-10-04 06:20:00,10892836,0.000249293422682394,4294.9632,64428.613632,58.5667190551758,28.9150648117065,1.25455191135406,0,4.16416793693012e-05,2.74303435484568,0,0.106204002598921,5452028.28333333,0,0,0,0,0,9183028,1497697,212111,0.910000026226044,0,0,42.1,0.0119184251262887,0,0,100,1089283.6,19.1,0,5.3,354723.3,354097.3,4.3,380434.3,19.1,0,5.3,354723.3,354097.3,4.3,380434.3,0.00315811463350785,0,0.0715462981132075,7.85884336281265e-05,0.000245705598472793,0.001941656,0.000410642612648229,0,0,218246.715403672,1.72072883564416e-07,0.00075011928934976,7.89581506474628e-06
"945",945,"Dirac-Browser",2017-10-04 06:20:00,2017-10-04 06:30:00,11273595,0.000249887316588808,4294.9632,64381.93152,58.5650405883789,30.0987954457601,1.27377732594808,0,5.01290982356295e-05,3.16138827006022,0,0.107236251731714,5435289.20666667,0,0,0,0,0,9504935,1544052,224608,0.910000026226044,0,0,31,0.0298923451268657,0,0.000372551967673134,100,1127359.5,11,0,8.9,365029,367224.3,8.4,395077.9,11,0,8.9,365029,367224.3,8.4,395077.9,0.00498847096363636,0,0.0727568694382023,7.95637123675105e-05,0.000246076197261456,0.000921661476190476,0.00040901925256538,0,0,278696.696487017,-3.67727054640212e-07,0.000692734071774614,7.76206950094284e-05
"946",946,"Dirac-Browser",2017-10-04 06:30:00,2017-10-04 06:40:00,11475028,0.000251851935654013,4294.9632,64414.961664,58.5632781982422,31.2994848887126,1.28264266252518,0,3.30526903174662e-05,3.17558068434397,0,0.106320411960284,5709569.84666667,0,0,0,0,0,9682466,1562089,230473,0.910000026226044,0,0,24.5,0.033113997922449,0,0,100,1147502.8,10.8,0,10.8,372197,373856.6,8.8,401418.8,10.8,0,10.8,372197,373856.6,8.8,401418.8,0.00285494393518519,0,0.0736705151481482,8.04750126419611e-05,0.000247964018190665,0.003455111,0.000412258664442473,0,0,225850.160954328,1.31559436738782e-06,0.000637126873580862,-2.6441487832962e-05
"947",947,"Dirac-Browser",2017-10-04 06:40:00,2017-10-04 06:50:00,11742090,0.000251357904436178,4294.9632,64470.224896,58.5616683959961,31.7463148752848,1.28033264875412,0,3.91094666459442e-05,3.30572307109833,0,0.107454764842987,5785474.61333333,0,0,0,0,0,9913956,1582664,245470,0.910000026226044,0,0,18.2,0.044896135989011,0,0,100,1174209,3.9,0,10.7,381246.3,382332.4,9,410606.7,3.9,0,10.7,381246.3,382332.4,9,410606.7,0.00329321,0,0.0755894160747664,8.07911308707783e-05,0.00024642395369919,0.00117649093333333,0.000412310109815792,0,0,230663.66424711,-1.84189350238529e-07,0.000516175257151641,-0.000191202899996298
